KEY,(H)TEAM,(H)MATCH UP,(H)GAME DATE,(H)W/L,(H)MIN,(H)PTS,(H)FGM,(H)FGA,(H)FG%,(H)3PM,(H)3PA,(H)3P%,(H)FTM,(H)FTA,(H)FT%,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)TEAM,(A)MATCH UP,(A)GAME DATE,(A)W/L,(A)MIN,(A)PTS,(A)FGM,(A)FGA,(A)FG%,(A)3PM,(A)3PA,(A)3P%,(A)FTM,(A)FTA,(A)FT%,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-
ATL-MIA-01/12/2022,ATL,ATL vs. MIA,01/12/2022,L,12,27,11,19,57.9,3,9,33.3,2,4,50.0,1,8,9,7,5,5,1,4,6,MIA,MIA @ ATL,01/12/2022,W,12,21,9,19,47.4,1,5,20.0,2,2,100.0,1,8,9,5,7,2,0,3,-6
SAC-LAL-01/12/2022,SAC,SAC vs. LAL,01/12/2022,W,12,29,12,23,52.2,0,6,0.0,5,5,100.0,3,7,10,7,3,1,3,5,-5,LAL,LAL @ SAC,01/12/2022,L,12,34,12,24,50.0,4,8,50.0,6,8,75.0,4,6,10,8,2,0,1,5,5
SAS-HOU-01/12/2022,SAS,SAS vs. HOU,01/12/2022,L,12,36,13,27,48.1,7,16,43.8,3,4,75.0,2,8,10,10,2,3,1,5,-3,HOU,HOU @ SAS,01/12/2022,W,12,39,14,22,63.6,6,10,60.0,5,6,83.3,1,11,12,8,4,1,1,5,3
UTA-CLE-01/12/2022,UTA,UTA vs. CLE,01/12/2022,L,12,24,11,23,47.8,2,9,22.2,0,0,0.0,1,7,8,1,1,1,1,6,-3,CLE,CLE @ UTA,01/12/2022,W,12,27,9,17,52.9,1,6,16.7,8,10,80.0,1,11,12,7,4,1,0,2,3
PHI-CHA-01/12/2022,PHI,PHI vs. CHA,01/12/2022,L,12,35,11,19,57.9,6,9,66.7,7,9,77.8,1,7,8,4,4,1,1,3,1,CHA,CHA @ PHI,01/12/2022,W,12,34,14,25,56.0,4,9,44.4,2,2,100.0,1,7,8,9,2,2,1,5,-1
TOR-PHX-01/11/2022,TOR,TOR vs. PHX,01/11/2022,L,12,31,14,25,56.0,3,9,33.3,0,0,0.0,5,7,12,7,4,5,1,2,8,PHX,PHX @ TOR,01/11/2022,W,12,23,9,18,50.0,2,5,40.0,3,4,75.0,1,5,6,5,6,2,0,2,-8
MEM-GSW-01/11/2022,MEM,MEM vs. GSW,01/11/2022,W,12,28,11,26,42.3,3,8,37.5,3,4,75.0,2,8,10,8,1,3,2,2,4,GSW,GSW @ MEM,01/11/2022,L,12,24,9,22,40.9,2,8,25.0,4,5,80.0,2,12,14,6,6,1,2,4,-4
LAC-DEN-01/11/2022,LAC,LAC vs. DEN,01/11/2022,W,12,16,6,22,27.3,1,8,12.5,3,4,75.0,1,10,11,5,2,2,1,4,-2,DEN,DEN @ LAC,01/11/2022,L,12,18,8,22,36.4,0,9,0.0,2,2,100.0,2,16,18,8,5,1,1,5,2
NOP-MIN-01/11/2022,NOP,NOP vs. MIN,01/11/2022,W,12,35,13,24,54.2,5,12,41.7,4,6,66.7,3,4,7,10,5,2,0,8,-1,MIN,MIN @ NOP,01/11/2022,L,12,36,11,18,61.1,3,7,42.9,11,14,78.6,1,6,7,7,3,3,1,4,1
WAS-OKC-01/11/2022,WAS,WAS vs. OKC,01/11/2022,W,12,30,13,21,61.9,1,4,25.0,3,5,60.0,1,6,7,5,2,1,0,3,-1,OKC,OKC @ WAS,01/11/2022,L,12,31,13,24,54.2,1,8,12.5,4,4,100.0,3,7,10,6,1,1,0,4,1
CHI-DET-01/11/2022,CHI,CHI vs. DET,01/11/2022,W,12,28,10,23,43.5,2,6,33.3,6,8,75.0,2,8,10,6,2,5,0,3,1,DET,DET @ CHI,01/11/2022,L,12,27,10,22,45.5,3,9,33.3,4,4,100.0,4,12,16,8,6,1,1,8,-1
DET-UTA-01/10/2022,DET,DET vs. UTA,01/10/2022,W,12,21,10,25,40.0,1,8,12.5,0,0,0.0,2,7,9,5,3,3,2,4,-14,UTA,UTA @ DET,01/10/2022,L,12,35,13,24,54.2,5,12,41.7,4,4,100.0,3,10,13,8,4,3,1,2,14
HOU-PHI-01/10/2022,HOU,HOU vs. PHI,01/10/2022,L,12,27,9,19,47.4,3,11,27.3,6,9,66.7,1,8,9,5,6,1,1,5,-9,PHI,PHI @ HOU,01/10/2022,W,12,36,12,21,57.1,3,8,37.5,9,9,100.0,1,7,8,6,3,5,2,5,9
CHA-MIL-01/10/2022,CHA,CHA vs. MIL,01/10/2022,W,12,28,12,27,44.4,3,10,30.0,1,2,50.0,4,13,17,7,3,5,1,2,9,MIL,MIL @ CHA,01/10/2022,L,12,19,8,22,36.4,3,16,18.8,0,0,0.0,0,11,11,6,5,1,1,2,-9
POR-BKN-01/10/2022,POR,POR vs. BKN,01/10/2022,W,12,33,8,18,44.4,2,7,28.6,15,17,88.2,3,9,12,4,3,3,2,3,7,BKN,BKN @ POR,01/10/2022,L,12,26,9,21,42.9,5,9,55.6,3,3,100.0,2,6,8,4,5,2,0,10,-7
SAC-CLE-01/10/2022,SAC,SAC vs. CLE,01/10/2022,L,12,22,8,25,32.0,4,9,44.4,2,2,100.0,4,7,11,5,2,3,2,3,-6,CLE,CLE @ SAC,01/10/2022,W,12,28,12,25,48.0,1,8,12.5,3,4,75.0,5,13,18,8,3,1,2,2,6
BOS-IND-01/10/2022,BOS,BOS vs. IND,01/10/2022,W,12,23,9,22,40.9,1,6,16.7,4,4,100.0,3,13,16,3,5,2,2,2,6,IND,IND @ BOS,01/10/2022,L,12,17,7,24,29.2,2,9,22.2,1,1,100.0,1,9,10,2,4,2,2,3,-6
NYK-SAS-01/10/2022,NYK,NYK vs. SAS,01/10/2022,W,12,23,8,23,34.8,4,9,44.4,3,4,75.0,5,8,13,5,5,4,1,6,-3,SAS,SAS @ NYK,01/10/2022,L,12,26,9,18,50.0,3,8,37.5,5,6,83.3,1,9,10,4,4,2,2,4,3
OKC-DEN-01/09/2022,OKC,OKC vs. DEN,01/09/2022,L,12,23,8,24,33.3,3,11,27.3,4,4,100.0,3,4,7,5,1,2,0,2,-13,DEN,DEN @ OKC,01/09/2022,W,12,36,13,26,50.0,6,10,60.0,4,4,100.0,9,10,19,9,3,1,0,5,13
HOU-MIN-01/09/2022,HOU,HOU vs. MIN,01/09/2022,L,12,26,10,24,41.7,3,12,25.0,3,4,75.0,1,7,8,6,3,0,0,3,-10,MIN,MIN @ HOU,01/09/2022,W,12,36,14,26,53.8,5,11,45.5,3,4,75.0,3,10,13,6,2,3,4,4,10
DAL-CHI-01/09/2022,DAL,DAL vs. CHI,01/09/2022,W,12,22,9,21,42.9,4,12,33.3,0,0,0.0,1,9,10,6,4,1,0,3,-10,CHI,CHI @ DAL,01/09/2022,L,12,32,12,25,48.0,4,8,50.0,4,4,100.0,4,8,12,6,1,4,0,3,10
LAC-ATL-01/09/2022,LAC,LAC vs. ATL,01/09/2022,W,12,31,12,22,54.5,5,9,55.6,2,2,100.0,1,12,13,9,3,0,0,3,8,ATL,ATL @ LAC,01/09/2022,L,12,23,9,22,40.9,1,7,14.3,4,4,100.0,1,8,9,3,2,1,1,2,-8
POR-SAC-01/09/2022,POR,POR vs. SAC,01/09/2022,W,12,27,11,24,45.8,5,11,45.5,0,1,0.0,2,8,10,8,3,2,2,5,6,SAC,SAC @ POR,01/09/2022,L,12,21,9,25,36.0,1,8,12.5,2,2,100.0,3,12,15,3,2,1,0,2,-6
ORL-WAS-01/09/2022,ORL,ORL vs. WAS,01/09/2022,L,12,26,11,25,44.0,3,9,33.3,1,1,100.0,2,9,11,6,1,3,1,2,6,WAS,WAS @ ORL,01/09/2022,W,12,20,9,23,39.1,2,8,25.0,0,0,0.0,2,11,13,4,4,1,0,6,-6
GSW-CLE-01/09/2022,GSW,GSW vs. CLE,01/09/2022,W,12,24,8,24,33.3,4,16,25.0,4,4,100.0,4,8,12,6,2,5,0,4,3,CLE,CLE @ GSW,01/09/2022,L,12,21,9,21,42.9,2,5,40.0,1,2,50.0,2,11,13,5,5,2,0,2,-3
TOR-NOP-01/09/2022,TOR,TOR vs. NOP,01/09/2022,W,12,27,11,23,47.8,5,11,45.5,0,0,0.0,3,5,8,5,1,1,0,3,1,NOP,NOP @ TOR,01/09/2022,L,12,26,10,19,52.6,4,9,44.4,2,3,66.7,2,7,9,6,4,0,1,1,-1
BKN-SAS-01/09/2022,BKN,BKN vs. SAS,01/09/2022,W,12,32,13,25,52.0,1,6,16.7,5,5,100.0,2,12,14,9,4,2,3,5,0,SAS,SAS @ BKN,01/09/2022,L,12,32,12,28,42.9,6,12,50.0,2,4,50.0,2,9,11,10,3,3,1,3,0
LAL-MEM-01/09/2022,LAL,LAL vs. MEM,01/09/2022,L,12,27,11,26,42.3,4,7,57.1,1,2,50.0,3,9,12,7,2,2,3,3,0,MEM,MEM @ LAL,01/09/2022,W,12,27,10,23,43.5,4,8,50.0,3,3,100.0,3,13,16,7,5,2,3,5,0
LAC-MEM-01/08/2022,LAC,LAC vs. MEM,01/08/2022,L,12,36,12,22,54.5,6,10,60.0,6,7,85.7,3,12,15,5,3,0,2,2,8,MEM,MEM @ LAC,01/08/2022,W,12,28,13,28,46.4,2,8,25.0,0,0,0.0,3,7,10,6,0,2,2,5,-8
IND-UTA-01/08/2022,IND,IND vs. UTA,01/08/2022,W,12,33,11,19,57.9,5,10,50.0,6,9,66.7,1,9,10,8,1,0,2,2,6,UTA,UTA @ IND,01/08/2022,L,12,27,11,26,42.3,5,11,45.5,0,0,0.0,5,6,11,9,2,1,0,6,-6
DET-ORL-01/08/2022,DET,DET vs. ORL,01/08/2022,W,12,31,13,25,52.0,4,12,33.3,1,2,50.0,1,8,9,8,4,2,0,5,5,ORL,ORL @ DET,01/08/2022,L,12,26,8,21,38.1,3,10,30.0,7,7,100.0,3,8,11,6,4,2,3,5,-5
BOS-NYK-01/08/2022,BOS,BOS vs. NYK,01/08/2022,W,12,21,6,17,35.3,2,7,28.6,7,8,87.5,4,6,10,5,4,1,2,1,-5,NYK,NYK @ BOS,01/08/2022,L,12,26,9,18,50.0,7,12,58.3,1,2,50.0,3,6,9,7,3,2,1,6,5
PHX-MIA-01/08/2022,PHX,PHX vs. MIA,01/08/2022,L,12,29,9,20,45.0,6,11,54.5,5,5,100.0,0,6,6,6,3,2,0,4,-4,MIA,MIA @ PHX,01/08/2022,W,12,33,12,23,52.2,8,15,53.3,1,2,50.0,4,11,15,9,4,0,1,3,4
CHA-MIL-01/08/2022,CHA,CHA vs. MIL,01/08/2022,W,12,27,10,21,47.6,4,10,40.0,3,4,75.0,1,8,9,7,3,3,1,5,-2,MIL,MIL @ CHA,01/08/2022,L,12,29,10,23,43.5,5,11,45.5,4,5,80.0,5,11,16,7,4,2,0,4,2
HOU-DAL-01/07/2022,HOU,HOU vs. DAL,01/07/2022,L,12,23,9,24,37.5,2,12,16.7,3,5,60.0,2,6,8,3,2,1,1,4,-20,DAL,DAL @ HOU,01/07/2022,W,12,43,16,24,66.7,7,12,58.3,4,6,66.7,3,12,15,10,3,1,2,5,20
PHI-SAS-01/07/2022,PHI,PHI vs. SAS,01/07/2022,W,12,39,15,26,57.7,1,5,20.0,8,10,80.0,2,11,13,10,0,4,1,1,20,SAS,SAS @ PHI,01/07/2022,L,12,19,8,20,40.0,3,6,50.0,0,0,0.0,1,5,6,7,5,0,3,6,-20
TOR-UTA-01/07/2022,TOR,TOR vs. UTA,01/07/2022,W,12,25,9,25,36.0,2,11,18.2,5,5,100.0,5,6,11,7,4,1,1,5,-15,UTA,UTA @ TOR,01/07/2022,L,12,40,15,28,53.6,7,13,53.8,3,6,50.0,5,10,15,7,3,0,0,2,15
DEN-SAC-01/07/2022,DEN,DEN vs. SAC,01/07/2022,W,12,35,14,22,63.6,3,8,37.5,4,4,100.0,0,11,11,10,1,1,1,1,12,SAC,SAC @ DEN,01/07/2022,L,12,23,9,22,40.9,3,8,37.5,2,2,100.0,1,8,9,7,3,0,1,4,-12
BKN-MIL-01/07/2022,BKN,BKN vs. MIL,01/07/2022,L,12,21,8,25,32.0,1,6,16.7,4,4,100.0,4,8,12,5,4,2,0,4,-8,MIL,MIL @ BKN,01/07/2022,W,12,29,11,21,52.4,1,7,14.3,6,7,85.7,3,12,15,4,4,2,1,6,8
LAL-ATL-01/07/2022,LAL,LAL vs. ATL,01/07/2022,W,12,34,13,26,50.0,5,13,38.5,3,3,100.0,2,9,11,10,2,3,1,3,6,ATL,ATL @ LAL,01/07/2022,L,12,28,13,27,48.1,2,10,20.0,0,0,0.0,4,11,15,7,3,1,0,4,-6
CHI-WAS-01/07/2022,CHI,CHI vs. WAS,01/07/2022,W,12,37,13,24,54.2,4,9,44.4,7,8,87.5,4,6,10,9,4,5,0,4,5,WAS,WAS @ CHI,01/07/2022,L,12,32,13,21,61.9,3,7,42.9,3,3,100.0,1,7,8,10,6,3,1,5,-5
OKC-MIN-01/07/2022,OKC,OKC vs. MIN,01/07/2022,L,12,28,9,21,42.9,4,7,57.1,6,6,100.0,2,5,7,7,2,3,2,3,-4,MIN,MIN @ OKC,01/07/2022,W,12,32,13,21,61.9,5,8,62.5,1,2,50.0,1,8,9,10,4,0,4,4,4
POR-CLE-01/07/2022,POR,POR vs. CLE,01/07/2022,L,12,21,8,22,36.4,3,6,50.0,2,6,33.3,4,13,17,5,3,0,4,4,-3,CLE,CLE @ POR,01/07/2022,W,12,24,9,24,37.5,3,10,30.0,3,4,75.0,1,11,12,6,0,2,0,4,3
MEM-DET-01/06/2022,MEM,MEM vs. DET,01/06/2022,W,12,32,14,26,53.8,2,7,28.6,2,2,100.0,3,12,15,9,4,2,2,3,14,DET,DET @ MEM,01/06/2022,L,12,18,7,22,31.8,0,6,0.0,4,5,80.0,1,8,9,6,4,3,2,1,-14
NYK-BOS-01/06/2022,NYK,NYK vs. BOS,01/06/2022,W,12,18,7,19,36.8,3,9,33.3,1,2,50.0,1,8,9,6,5,1,0,5,-7,BOS,BOS @ NYK,01/06/2022,L,12,25,9,20,45.0,3,9,33.3,4,4,100.0,1,9,10,7,3,2,3,2,7
NOP-GSW-01/06/2022,NOP,NOP vs. GSW,01/06/2022,W,12,16,7,21,33.3,1,6,16.7,1,2,50.0,2,10,12,4,5,2,0,5,-6,GSW,GSW @ NOP,01/06/2022,L,12,22,8,19,42.1,3,9,33.3,3,5,60.0,1,9,10,6,2,3,2,2,6
PHX-LAC-01/06/2022,PHX,PHX vs. LAC,01/06/2022,W,12,21,9,24,37.5,3,5,60.0,0,0,0.0,2,11,13,4,4,0,2,3,1,LAC,LAC @ PHX,01/06/2022,L,12,20,8,23,34.8,0,7,0.0,4,4,100.0,3,13,16,5,4,3,1,1,-1
MIN-OKC-01/05/2022,MIN,MIN vs. OKC,01/05/2022,W,12,30,12,25,48.0,5,14,35.7,1,2,50.0,3,12,15,9,5,8,2,3,20,OKC,OKC @ MIN,01/05/2022,L,12,10,3,16,18.8,0,5,0.0,4,4,100.0,1,9,10,2,10,4,1,3,-20
CHA-DET-01/05/2022,CHA,CHA vs. DET,01/05/2022,W,12,37,13,22,59.1,7,11,63.6,4,6,66.7,4,13,17,10,6,2,1,4,18,DET,DET @ CHA,01/05/2022,L,12,19,7,19,36.8,4,11,36.4,1,2,50.0,0,6,6,5,5,4,0,4,-18
SAC-ATL-01/05/2022,SAC,SAC vs. ATL,01/05/2022,L,12,24,7,19,36.8,4,7,57.1,6,9,66.7,0,11,11,5,4,0,0,4,-9,ATL,ATL @ SAC,01/05/2022,W,12,33,12,29,41.4,4,11,36.4,5,7,71.4,4,11,15,5,0,4,0,4,9
MIL-TOR-01/05/2022,MIL,MIL vs. TOR,01/05/2022,L,12,42,15,25,60.0,8,14,57.1,4,6,66.7,3,9,12,8,2,2,1,3,7,TOR,TOR @ MIL,01/05/2022,W,12,35,12,21,57.1,6,9,66.7,5,6,83.3,0,6,6,6,2,0,0,4,-7
POR-MIA-01/05/2022,POR,POR vs. MIA,01/05/2022,L,12,23,6,17,35.3,3,10,30.0,8,8,100.0,2,6,8,4,3,3,3,4,-7,MIA,MIA @ POR,01/05/2022,W,12,30,10,22,45.5,6,9,66.7,4,4,100.0,4,9,13,9,3,2,0,5,7
IND-BKN-01/05/2022,IND,IND vs. BKN,01/05/2022,L,12,37,14,21,66.7,5,11,45.5,4,4,100.0,0,9,9,5,5,1,3,5,5,BKN,BKN @ IND,01/05/2022,W,12,32,13,28,46.4,2,6,33.3,4,4,100.0,4,7,11,8,3,4,0,3,-5
WAS-HOU-01/05/2022,WAS,WAS vs. HOU,01/05/2022,L,12,26,12,25,48.0,2,9,22.2,0,0,0.0,4,11,15,5,6,2,1,6,-3,HOU,HOU @ WAS,01/05/2022,W,12,29,11,25,44.0,3,8,37.5,4,6,66.7,3,9,12,3,3,5,1,2,3
ORL-PHI-01/05/2022,ORL,ORL vs. PHI,01/05/2022,L,12,33,14,28,50.0,3,12,25.0,2,2,100.0,5,8,13,7,3,3,1,7,0,PHI,PHI @ ORL,01/05/2022,W,12,33,13,21,61.9,5,7,71.4,2,3,66.7,1,6,7,7,6,1,1,3,0
BOS-SAS-01/05/2022,BOS,BOS vs. SAS,01/05/2022,L,12,30,12,23,52.2,4,8,50.0,2,3,66.7,3,8,11,8,3,2,2,3,0,SAS,SAS @ BOS,01/05/2022,W,12,30,13,25,52.0,4,8,50.0,0,0,0.0,3,9,12,6,3,2,2,4,0
DEN-UTA-01/05/2022,DEN,DEN vs. UTA,01/05/2022,L,12,26,10,21,47.6,2,7,28.6,4,4,100.0,1,13,14,8,2,1,3,4,0,UTA,UTA @ DEN,01/05/2022,W,12,26,10,26,38.5,5,12,41.7,1,1,100.0,2,10,12,6,1,2,0,3,0
DAL-GSW-01/05/2022,DAL,DAL vs. GSW,01/05/2022,W,12,21,8,28,28.6,1,10,10.0,4,5,80.0,7,8,15,4,2,1,0,5,0,GSW,GSW @ DAL,01/05/2022,L,12,21,8,18,44.4,0,6,0.0,5,7,71.4,1,11,12,6,4,2,2,3,0
NOP-PHX-01/04/2022,NOP,NOP vs. PHX,01/04/2022,L,12,31,9,22,40.9,2,8,25.0,11,11,100.0,3,5,8,7,4,3,1,6,-11,PHX,PHX @ NOP,01/04/2022,W,12,42,15,24,62.5,5,9,55.6,7,9,77.8,2,10,12,10,4,3,1,7,11
NYK-IND-01/04/2022,NYK,NYK vs. IND,01/04/2022,W,12,32,12,22,54.5,2,9,22.2,6,7,85.7,4,8,12,7,3,2,0,2,7,IND,IND @ NYK,01/04/2022,L,12,25,8,19,42.1,5,13,38.5,4,4,100.0,2,6,8,6,5,2,0,5,-7
LAL-SAC-01/04/2022,LAL,LAL vs. SAC,01/04/2022,W,12,26,11,29,37.9,2,8,25.0,2,2,100.0,5,10,15,4,1,1,2,3,-5,SAC,SAC @ LAL,01/04/2022,L,12,31,13,26,50.0,3,8,37.5,2,3,66.7,3,12,15,10,4,1,0,2,5
CLE-MEM-01/04/2022,CLE,CLE vs. MEM,01/04/2022,L,12,30,13,21,61.9,3,5,60.0,1,1,100.0,3,9,12,8,7,0,1,4,3,MEM,MEM @ CLE,01/04/2022,W,12,27,10,22,45.5,2,5,40.0,5,6,83.3,2,5,7,4,3,3,1,1,-3
TOR-SAS-01/04/2022,TOR,TOR vs. SAS,01/04/2022,W,12,30,10,25,40.0,5,10,50.0,5,6,83.3,5,9,14,5,6,5,0,4,1,SAS,SAS @ TOR,01/04/2022,L,12,29,12,25,48.0,4,10,40.0,1,3,33.3,5,9,14,7,7,3,1,5,-1
WAS-CHA-01/03/2022,WAS,WAS vs. CHA,01/03/2022,W,12,38,14,23,60.9,5,9,55.6,5,5,100.0,3,14,17,8,5,1,2,3,13,CHA,CHA @ WAS,01/03/2022,L,12,25,11,28,39.3,3,8,37.5,0,0,0.0,2,6,8,9,1,5,1,3,-13
GSW-MIA-01/03/2022,GSW,GSW vs. MIA,01/03/2022,W,12,33,12,21,57.1,6,13,46.2,3,3,100.0,0,7,7,12,2,3,0,5,8,MIA,MIA @ GSW,01/03/2022,L,12,25,8,19,42.1,3,6,50.0,6,6,100.0,3,8,11,5,5,0,0,3,-8
CHI-ORL-01/03/2022,CHI,CHI vs. ORL,01/03/2022,W,12,15,5,21,23.8,1,9,11.1,4,4,100.0,1,12,13,2,2,2,2,2,-6,ORL,ORL @ CHI,01/03/2022,L,12,21,8,24,33.3,2,6,33.3,3,3,100.0,2,15,17,6,2,0,0,4,6
BKN-MEM-01/03/2022,BKN,BKN vs. MEM,01/03/2022,L,12,24,9,18,50.0,3,7,42.9,3,3,100.0,1,5,6,8,7,5,2,4,-5,MEM,MEM @ BKN,01/03/2022,W,12,29,11,29,37.9,4,12,33.3,3,4,75.0,9,8,17,7,5,7,1,4,5
LAC-MIN-01/03/2022,LAC,LAC vs. MIN,01/03/2022,L,12,21,7,17,41.2,3,10,30.0,4,4,100.0,0,9,9,5,8,1,1,0,-5,MIN,MIN @ LAC,01/03/2022,W,12,26,12,24,50.0,2,8,25.0,0,0,0.0,2,7,9,8,4,3,2,2,5
POR-ATL-01/03/2022,POR,POR vs. ATL,01/03/2022,W,12,36,14,25,56.0,8,16,50.0,0,0,0.0,4,6,10,10,2,1,1,4,4,ATL,ATL @ POR,01/03/2022,L,12,32,13,21,61.9,3,8,37.5,3,5,60.0,1,7,8,8,1,1,0,1,-4
PHI-HOU-01/03/2022,PHI,PHI vs. HOU,01/03/2022,W,12,34,12,24,50.0,5,10,50.0,5,6,83.3,3,11,14,9,2,2,2,8,4,HOU,HOU @ PHI,01/03/2022,L,12,30,7,23,30.4,3,10,30.0,13,16,81.3,5,10,15,4,3,2,1,7,-4
DAL-DEN-01/03/2022,DAL,DAL vs. DEN,01/03/2022,W,12,24,8,17,47.1,3,8,37.5,5,6,83.3,0,6,6,5,3,3,4,4,4,DEN,DEN @ DAL,01/03/2022,L,12,20,9,18,50.0,1,4,25.0,1,4,25.0,4,8,12,6,7,2,1,7,-4
MIL-DET-01/03/2022,MIL,MIL vs. DET,01/03/2022,L,12,30,12,26,46.2,3,13,23.1,3,3,100.0,2,9,11,5,2,3,1,3,2,DET,DET @ MIL,01/03/2022,W,12,28,11,25,44.0,3,10,30.0,3,3,100.0,3,10,13,7,3,1,1,4,-2
NOP-UTA-01/03/2022,NOP,NOP vs. UTA,01/03/2022,L,12,24,9,20,45.0,3,11,27.3,3,7,42.9,4,9,13,2,3,2,0,6,1,UTA,UTA @ NOP,01/03/2022,W,12,23,7,18,38.9,5,9,55.6,4,6,66.7,1,6,7,5,3,2,0,6,-1
CHA-PHX-01/02/2022,CHA,CHA vs. PHX,01/02/2022,L,12,27,11,27,40.7,4,11,36.4,1,1,100.0,2,8,10,5,3,2,1,1,-9,PHX,PHX @ CHA,01/02/2022,W,12,36,14,24,58.3,6,13,46.2,2,2,100.0,1,12,13,10,4,1,3,3,9
BOS-ORL-01/02/2022,BOS,BOS vs. ORL,01/02/2022,W,12,28,7,16,43.8,3,9,33.3,11,11,100.0,1,9,10,5,5,0,4,2,9,ORL,ORL @ BOS,01/02/2022,L,12,19,8,23,34.8,2,8,25.0,1,2,50.0,1,8,9,4,3,2,0,7,-9
SAC-MIA-01/02/2022,SAC,SAC vs. MIA,01/02/2022,W,12,26,10,19,52.6,4,7,57.1,2,4,50.0,1,14,15,9,6,0,0,5,8,MIA,MIA @ SAC,01/02/2022,L,12,18,8,25,32.0,1,9,11.1,1,1,100.0,1,9,10,6,4,1,1,2,-8
LAL-MIN-01/02/2022,LAL,LAL vs. MIN,01/02/2022,W,12,31,11,19,57.9,4,10,40.0,5,6,83.3,1,7,8,6,6,4,0,2,7,MIN,MIN @ LAL,01/02/2022,L,12,24,10,22,45.5,2,11,18.2,2,2,100.0,3,7,10,6,6,3,0,5,-7
OKC-DAL-01/02/2022,OKC,OKC vs. DAL,01/02/2022,L,12,22,9,21,42.9,4,10,40.0,0,0,0.0,1,10,11,6,3,2,1,5,-4,DAL,DAL @ OKC,01/02/2022,W,12,26,10,23,43.5,4,12,33.3,2,3,66.7,1,11,12,8,3,2,0,1,4
TOR-NYK-01/02/2022,TOR,TOR vs. NYK,01/02/2022,W,12,30,10,20,50.0,2,9,22.2,8,8,100.0,2,11,13,6,3,1,1,4,3,NYK,NYK @ TOR,01/02/2022,L,12,27,11,23,47.8,4,10,40.0,1,2,50.0,2,8,10,7,2,1,0,6,-3
CLE-IND-01/02/2022,CLE,CLE vs. IND,01/02/2022,W,12,30,14,23,60.9,2,6,33.3,0,0,0.0,1,9,10,7,4,2,1,1,0,IND,IND @ CLE,01/02/2022,L,12,30,12,23,52.2,6,14,42.9,0,2,0.0,2,6,8,7,2,1,1,2,0
DET-SAS-01/01/2022,DET,DET vs. SAS,01/01/2022,W,12,20,9,29,31.0,2,11,18.2,0,2,0.0,6,8,14,3,3,3,0,5,-9,SAS,SAS @ DET,01/01/2022,L,12,29,9,18,50.0,2,6,33.3,9,11,81.8,2,10,12,5,4,0,1,2,9
WAS-CHI-01/01/2022,WAS,WAS vs. CHI,01/01/2022,L,12,32,11,22,50.0,1,5,20.0,9,10,90.0,0,12,12,7,2,3,0,4,7,CHI,CHI @ WAS,01/01/2022,W,12,25,8,20,40.0,6,9,66.7,3,5,60.0,1,11,12,3,6,1,1,8,-7
UTA-GSW-01/01/2022,UTA,UTA vs. GSW,01/01/2022,L,12,24,7,21,33.3,2,11,18.2,8,9,88.9,1,10,11,3,5,3,0,2,-5,GSW,GSW @ UTA,01/01/2022,W,12,29,12,26,46.2,5,11,45.5,0,0,0.0,1,10,11,11,3,4,1,6,5
MIL-NOP-01/01/2022,MIL,MIL vs. NOP,01/01/2022,W,12,27,8,19,42.1,3,9,33.3,8,10,80.0,0,13,13,4,5,4,2,3,3,NOP,NOP @ MIL,01/01/2022,L,12,24,9,26,34.6,4,13,30.8,2,4,50.0,3,12,15,6,5,4,2,5,-3
HOU-DEN-01/01/2022,HOU,HOU vs. DEN,01/01/2022,L,12,31,11,22,50.0,5,9,55.6,4,4,100.0,3,8,11,6,4,1,2,7,1,DEN,DEN @ HOU,01/01/2022,W,12,30,11,25,44.0,1,8,12.5,7,8,87.5,4,8,12,7,2,2,3,4,-1
BKN-LAC-01/01/2022,BKN,BKN vs. LAC,01/01/2022,L,12,30,11,27,40.7,3,7,42.9,5,5,100.0,5,10,15,6,2,3,0,4,1,LAC,LAC @ BKN,01/01/2022,W,12,29,11,23,47.8,4,10,40.0,3,4,75.0,3,10,13,7,4,1,2,5,-1
LAL-POR-12/31/2021,LAL,LAL vs. POR,12/31/2021,W,12,43,15,24,62.5,7,11,63.6,6,8,75.0,2,12,14,11,3,2,2,2,15,POR,POR @ LAL,12/31/2021,L,12,28,11,27,40.7,5,15,33.3,1,2,50.0,3,6,9,8,2,2,1,6,-15
BOS-PHX-12/31/2021,BOS,BOS vs. PHX,12/31/2021,W,12,32,13,24,54.2,4,9,44.4,2,2,100.0,4,9,13,8,4,2,0,3,12,PHX,PHX @ BOS,12/31/2021,L,12,20,9,21,42.9,2,5,40.0,0,0,0.0,2,5,7,5,4,2,1,2,-12
HOU-MIA-12/31/2021,HOU,HOU vs. MIA,12/31/2021,L,12,30,11,21,52.4,4,9,44.4,4,7,57.1,3,5,8,4,4,1,2,6,-11,MIA,MIA @ HOU,12/31/2021,W,12,41,14,21,66.7,7,10,70.0,6,7,85.7,2,5,7,9,1,2,1,4,11
