TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
CHA,CHA @ BOS,11/28/2022,L,12,23,10,21,47.6,3,7,42.9,0,0,0.0,6,8,14,6,5,1,0,3,4
WAS,WAS vs. MIN,11/28/2022,W,12,33,13,26,50.0,2,6,33.3,5,6,83.3,3,6,9,9,1,3,0,7,3
OKC,OKC @ NOP,11/28/2022,L,12,27,8,20,40.0,4,10,40.0,7,8,87.5,5,6,11,4,5,3,2,6,3
PHI,PHI vs. ATL,11/28/2022,W,12,23,7,16,43.8,2,7,28.6,7,8,87.5,1,7,8,4,4,3,0,3,3
SAC,SAC vs. PHX,11/28/2022,L,12,33,11,21,52.4,3,7,42.9,8,9,88.9,3,8,11,5,2,2,2,4,2
CHI,CHI @ UTA,11/28/2022,W,12,28,11,25,44.0,1,7,14.3,5,6,83.3,6,8,14,2,4,4,0,7,1
DEN,DEN vs. HOU,11/28/2022,W,12,23,11,24,45.8,1,7,14.3,0,1,0.0,4,11,15,6,4,1,1,6,1
CLE,CLE @ TOR,11/28/2022,L,12,21,8,22,36.4,1,9,11.1,4,5,80.0,3,12,15,5,3,2,1,4,1
UTA,UTA vs. CHI,11/28/2022,L,12,27,10,22,45.5,3,12,25.0,4,5,80.0,4,7,11,7,5,1,1,4,-1
HOU,HOU @ DEN,11/28/2022,L,12,22,7,20,35.0,1,9,11.1,7,8,87.5,2,7,9,4,3,1,1,4,-1
TOR,TOR vs. CLE,11/28/2022,W,12,20,8,22,36.4,3,9,33.3,1,2,50.0,2,10,12,5,3,1,1,6,-1
PHX,PHX @ SAC,11/28/2022,W,12,31,10,19,52.6,5,10,50.0,6,6,100.0,1,8,9,8,4,2,2,6,-2
MIN,MIN @ WAS,11/28/2022,L,12,30,9,19,47.4,2,7,28.6,10,11,90.9,3,11,14,3,5,0,1,6,-3
NOP,NOP vs. OKC,11/28/2022,W,12,24,9,21,42.9,1,6,16.7,5,6,83.3,4,6,10,4,5,2,2,5,-3
ATL,ATL @ PHI,11/28/2022,L,12,20,8,15,53.3,2,6,33.3,2,4,50.0,0,8,8,6,7,2,1,8,-3
BKN,BKN vs. ORL,11/28/2022,W,12,22,10,18,55.6,1,6,16.7,1,2,50.0,1,5,6,4,4,2,1,5,-4
BOS,BOS vs. CHA,11/28/2022,W,12,19,7,22,31.8,5,16,31.3,0,0,0.0,4,5,9,6,5,3,2,3,-4
LAL,LAL vs. IND,11/28/2022,L,12,22,8,22,36.4,2,4,50.0,4,5,80.0,3,7,10,4,3,0,2,4,-10
WAS,WAS @ BOS,11/27/2022,L,12,33,12,18,66.7,1,2,50.0,8,10,80.0,2,8,10,3,2,4,1,6,16
CLE,CLE @ DET,11/27/2022,W,12,29,7,13,53.8,5,7,71.4,10,14,71.4,0,11,11,3,2,0,0,4,13
BKN,BKN vs. POR,11/27/2022,W,12,27,8,15,53.3,5,10,50.0,6,8,75.0,0,12,12,6,3,3,1,7,10
NYK,NYK vs. MEM,11/27/2022,L,12,40,14,21,66.7,4,6,66.7,8,9,88.9,4,3,7,7,0,1,2,8,6
MIA,MIA @ ATL,11/27/2022,W,12,21,9,19,47.4,3,10,30.0,0,1,0.0,2,12,14,5,4,2,1,1,4
GSW,GSW @ MIN,11/27/2022,W,12,28,9,19,47.4,6,13,46.2,4,4,100.0,2,10,12,6,4,3,0,7,3
PHI,PHI @ ORL,11/27/2022,W,12,34,13,21,61.9,3,9,33.3,5,5,100.0,5,5,10,9,4,4,3,4,2
LAC,LAC vs. IND,11/27/2022,W,12,32,10,21,47.6,1,7,14.3,11,13,84.6,4,10,14,8,8,1,0,8,1
MIL,MIL vs. DAL,11/27/2022,W,12,20,8,17,47.1,2,6,33.3,2,4,50.0,1,11,12,5,5,0,1,8,1
IND,IND @ LAC,11/27/2022,L,12,31,10,23,43.5,2,12,16.7,9,10,90.0,2,5,7,4,3,5,0,10,-1
DAL,DAL @ MIL,11/27/2022,L,12,19,5,16,31.3,3,11,27.3,6,10,60.0,1,7,8,2,2,2,0,4,-1
ORL,ORL vs. PHI,11/27/2022,L,12,32,11,20,55.0,5,11,45.5,5,6,83.3,3,3,6,7,4,2,0,3,-2
MIN,MIN vs. GSW,11/27/2022,L,12,25,9,19,47.4,3,10,30.0,4,7,57.1,0,7,7,6,3,2,0,3,-3
ATL,ATL vs. MIA,11/27/2022,L,12,17,7,22,31.8,2,10,20.0,1,2,50.0,3,8,11,4,3,1,0,2,-4
MEM,MEM @ NYK,11/27/2022,W,12,34,12,24,50.0,1,9,11.1,9,11,81.8,7,4,11,6,2,0,0,6,-6
POR,POR @ BKN,11/27/2022,L,12,17,6,19,31.6,2,7,28.6,3,6,50.0,2,7,9,3,3,1,0,6,-10
DET,DET vs. CLE,11/27/2022,L,12,16,6,19,31.6,2,7,28.6,2,4,50.0,1,9,10,3,3,1,1,8,-13
BOS,BOS vs. WAS,11/27/2022,W,12,17,5,17,29.4,1,4,25.0,6,6,100.0,3,4,7,1,6,1,1,8,-16
OKC,OKC @ HOU,11/26/2022,L,12,32,9,25,36.0,4,13,30.8,10,13,76.9,4,8,12,7,4,6,1,3,9
SAS,SAS vs. LAL,11/26/2022,L,12,41,13,25,52.0,7,13,53.8,8,10,80.0,6,5,11,7,1,0,0,10,4
PHX,PHX vs. UTA,11/26/2022,W,12,35,13,24,54.2,3,7,42.9,6,7,85.7,8,5,13,6,0,1,1,4,4
DAL,DAL @ TOR,11/26/2022,L,12,27,9,19,47.4,4,11,36.4,5,8,62.5,1,10,11,8,1,1,2,8,3
TOR,TOR vs. DAL,11/26/2022,W,12,24,8,19,42.1,1,4,25.0,7,9,77.8,1,10,11,7,1,1,1,6,-3
LAL,LAL @ SAS,11/26/2022,W,12,37,11,16,68.8,5,9,55.6,10,12,83.3,0,7,7,6,5,0,2,7,-4
UTA,UTA @ PHX,11/26/2022,L,12,31,10,16,62.5,5,8,62.5,6,7,85.7,1,2,3,4,1,0,0,5,-4
HOU,HOU vs. OKC,11/26/2022,W,12,23,9,23,39.1,3,8,37.5,2,3,66.7,3,11,14,6,9,3,1,10,-9
IND,IND vs. BKN,11/25/2022,W,12,40,12,19,63.2,4,7,57.1,12,16,75.0,0,9,9,8,4,5,2,3,17
HOU,HOU vs. ATL,11/25/2022,W,12,34,11,21,52.4,4,10,40.0,8,10,80.0,5,9,14,6,2,5,0,8,16
NOP,NOP @ MEM,11/25/2022,L,12,34,12,28,42.9,2,10,20.0,8,9,88.9,6,9,15,6,2,4,1,4,8
BOS,BOS vs. SAC,11/25/2022,W,12,28,9,19,47.4,3,9,33.3,7,8,87.5,2,11,13,5,1,1,2,5,8
CHI,CHI @ OKC,11/25/2022,L,12,30,12,25,48.0,2,8,25.0,4,4,100.0,2,9,11,4,3,3,1,3,7
LAL,LAL @ SAS,11/25/2022,W,12,26,9,20,45.0,0,4,0.0,8,10,80.0,4,13,17,6,5,4,2,4,7
NYK,NYK vs. POR,11/25/2022,L,12,30,11,27,40.7,1,7,14.3,7,8,87.5,5,8,13,3,0,3,3,8,6
MIN,MIN @ CHA,11/25/2022,L,12,25,11,28,39.3,1,12,8.3,2,2,100.0,6,5,11,5,2,5,3,6,6
MIA,MIA vs. WAS,11/25/2022,W,12,25,8,20,40.0,2,7,28.6,7,8,87.5,2,10,12,4,3,0,1,9,3
PHI,PHI @ ORL,11/25/2022,W,12,25,9,21,42.9,3,7,42.9,4,4,100.0,4,10,14,6,6,3,0,9,2
MIL,MIL vs. CLE,11/25/2022,W,12,30,11,22,50.0,6,14,42.9,2,2,100.0,1,9,10,7,2,0,1,5,1
PHX,PHX vs. DET,11/25/2022,W,12,24,9,20,45.0,0,4,0.0,6,9,66.7,4,7,11,5,7,5,3,7,1
UTA,UTA @ GSW,11/25/2022,L,12,32,12,24,50.0,2,9,22.2,6,8,75.0,4,7,11,7,0,1,2,3,0
GSW,GSW vs. UTA,11/25/2022,W,12,32,12,27,44.4,6,14,42.9,2,2,100.0,5,6,11,4,4,0,1,7,0
LAC,LAC vs. DEN,11/25/2022,L,12,27,8,17,47.1,4,7,57.1,7,15,46.7,2,7,9,4,3,1,0,3,0
DEN,DEN @ LAC,11/25/2022,W,12,27,11,23,47.8,2,8,25.0,3,4,75.0,3,9,12,6,1,2,2,8,0
CLE,CLE @ MIL,11/25/2022,L,12,29,9,20,45.0,5,10,50.0,6,7,85.7,0,8,8,4,1,1,0,1,-1
DET,DET @ PHX,11/25/2022,L,12,23,7,18,38.9,0,5,0.0,9,10,90.0,5,7,12,4,9,4,2,7,-1
ORL,ORL vs. PHI,11/25/2022,L,12,23,5,18,27.8,2,12,16.7,11,14,78.6,1,5,6,2,4,3,1,4,-2
WAS,WAS @ MIA,11/25/2022,L,12,22,7,21,33.3,0,8,0.0,8,10,80.0,3,8,11,3,3,2,0,6,-3
POR,POR @ NYK,11/25/2022,W,12,24,8,17,47.1,1,4,25.0,7,10,70.0,1,8,9,6,3,0,1,6,-6
CHA,CHA vs. MIN,11/25/2022,W,12,19,6,19,31.6,1,5,20.0,6,8,75.0,8,9,17,4,8,1,1,3,-6
OKC,OKC vs. CHI,11/25/2022,W,12,23,10,23,43.5,1,6,16.7,2,2,100.0,2,10,12,3,6,3,1,4,-7
SAS,SAS vs. LAL,11/25/2022,L,12,19,7,24,29.2,3,10,30.0,2,4,50.0,5,9,14,5,4,2,0,8,-7
MEM,MEM vs. NOP,11/25/2022,W,12,26,10,23,43.5,3,7,42.9,3,4,75.0,3,9,12,6,6,1,2,5,-8
SAC,SAC @ BOS,11/25/2022,L,12,20,7,19,36.8,3,9,33.3,3,5,60.0,3,7,10,4,4,0,1,6,-8
ATL,ATL @ HOU,11/25/2022,L,12,18,4,14,28.6,1,7,14.3,9,15,60.0,3,5,8,1,5,0,0,8,-16
BKN,BKN @ IND,11/25/2022,L,12,23,8,18,44.4,2,9,22.2,5,5,100.0,0,8,8,1,8,0,3,10,-17
DEN,DEN @ OKC,11/23/2022,W,12,36,12,19,63.2,5,9,55.6,7,9,77.8,4,8,12,9,6,1,2,5,13
CLE,CLE vs. POR,11/23/2022,W,12,27,10,21,47.6,3,8,37.5,4,5,80.0,6,8,14,7,4,0,0,3,6
MIA,MIA vs. WAS,11/23/2022,W,12,30,10,19,52.6,6,11,54.5,4,5,80.0,2,7,9,3,3,2,0,4,5
MIN,MIN @ IND,11/23/2022,W,12,28,12,19,63.2,1,6,16.7,3,5,60.0,2,11,13,7,6,2,1,3,4
DAL,DAL @ BOS,11/23/2022,L,12,27,10,19,52.6,2,4,50.0,5,7,71.4,2,9,11,7,2,0,0,8,3
MIL,MIL vs. CHI,11/23/2022,L,12,30,12,18,66.7,2,5,40.0,4,9,44.4,2,11,13,5,7,0,2,6,2
CHA,CHA vs. PHI,11/23/2022,W,12,28,13,22,59.1,0,4,0.0,2,4,50.0,2,8,10,5,4,3,1,4,2
DET,DET @ UTA,11/23/2022,W,12,27,6,19,31.6,4,7,57.1,11,12,91.7,0,11,11,5,2,4,1,6,1
GSW,GSW vs. LAC,11/23/2022,W,12,26,10,26,38.5,6,20,30.0,0,1,0.0,4,9,13,8,3,4,3,4,1
TOR,TOR vs. BKN,11/23/2022,L,12,22,7,23,30.4,2,3,66.7,6,8,75.0,7,10,17,3,3,1,0,2,1
SAS,SAS vs. NOP,11/23/2022,L,12,25,9,22,40.9,2,10,20.0,5,9,55.6,3,7,10,6,4,3,1,3,0
NOP,NOP @ SAS,11/23/2022,W,12,25,9,18,50.0,4,9,44.4,3,6,50.0,1,12,13,7,6,2,1,7,0
ATL,ATL vs. SAC,11/23/2022,W,12,18,5,18,27.8,4,8,50.0,4,4,100.0,2,11,13,4,7,3,2,5,0
SAC,SAC @ ATL,11/23/2022,L,12,18,7,20,35.0,2,9,22.2,2,5,40.0,3,10,13,5,6,4,1,6,0
UTA,UTA vs. DET,11/23/2022,L,12,26,7,22,31.8,4,14,28.6,8,8,100.0,3,12,15,5,5,0,0,7,-1
LAC,LAC @ GSW,11/23/2022,L,12,25,10,26,38.5,3,8,37.5,2,2,100.0,4,12,16,8,5,0,0,3,-1
BKN,BKN @ TOR,11/23/2022,W,12,21,9,22,40.9,3,10,30.0,0,0,0.0,3,7,10,5,3,3,4,7,-1
CHI,CHI @ MIL,11/23/2022,W,12,28,9,23,39.1,5,12,41.7,5,8,62.5,2,4,6,8,1,3,0,6,-2
PHI,PHI @ CHA,11/23/2022,L,12,26,9,20,45.0,5,13,38.5,3,5,60.0,0,8,8,5,6,2,0,4,-2
BOS,BOS vs. DAL,11/23/2022,W,12,24,9,18,50.0,2,6,33.3,4,5,80.0,0,7,7,5,1,0,1,5,-3
IND,IND vs. MIN,11/23/2022,L,12,24,9,26,34.6,4,14,28.6,2,3,66.7,5,4,9,5,4,4,0,5,-4
WAS,WAS @ MIA,11/23/2022,L,12,25,11,24,45.8,2,9,22.2,1,2,50.0,4,7,11,8,4,2,2,5,-5
POR,POR @ CLE,11/23/2022,L,12,21,7,20,35.0,3,12,25.0,4,4,100.0,4,4,8,3,2,1,1,9,-6
OKC,OKC vs. DEN,11/23/2022,L,12,23,7,19,36.8,4,5,80.0,5,6,83.3,2,4,6,5,5,3,0,6,-13
MEM,MEM vs. SAC,11/22/2022,L,12,33,10,19,52.6,2,7,28.6,11,17,64.7,1,7,8,4,5,4,0,9,8
PHI,PHI vs. BKN,11/22/2022,W,12,30,11,22,50.0,3,5,60.0,5,6,83.3,4,8,12,2,2,4,3,4,6
PHX,PHX vs. LAL,11/22/2022,W,12,29,14,26,53.8,1,5,20.0,0,2,0.0,2,8,10,5,2,0,2,6,3
DET,DET @ DEN,11/22/2022,W,12,27,9,20,45.0,1,2,50.0,8,9,88.9,3,7,10,6,3,2,0,7,0
DEN,DEN vs. DET,11/22/2022,L,12,27,9,18,50.0,2,4,50.0,7,10,70.0,3,7,10,5,5,1,3,9,0
LAL,LAL @ PHX,11/22/2022,L,12,26,9,20,45.0,0,4,0.0,8,12,66.7,2,7,9,4,3,1,3,7,-3
BKN,BKN @ PHI,11/22/2022,L,12,24,10,21,47.6,2,9,22.2,2,3,66.7,1,6,7,7,4,1,5,5,-6
SAC,SAC @ MEM,11/22/2022,W,12,25,6,15,40.0,3,9,33.3,10,13,76.9,1,8,9,4,9,0,0,11,-8
NOP,NOP vs. GSW,11/21/2022,W,12,31,13,23,56.5,4,12,33.3,1,2,50.0,4,12,16,8,4,3,0,1,13
LAC,LAC vs. UTA,11/21/2022,W,12,33,11,25,44.0,2,8,25.0,9,9,100.0,5,6,11,4,2,3,1,6,12
CLE,CLE vs. ATL,11/21/2022,W,12,29,12,18,66.7,3,5,60.0,2,2,100.0,0,7,7,11,5,3,1,4,9
POR,POR @ MIL,11/21/2022,L,12,32,13,24,54.2,4,9,44.4,2,2,100.0,3,6,9,8,3,2,0,3,6
IND,IND vs. ORL,11/21/2022,W,12,37,11,21,52.4,4,11,36.4,11,13,84.6,4,5,9,8,4,3,0,7,2
BOS,BOS @ CHI,11/21/2022,L,12,28,11,22,50.0,4,10,40.0,2,3,66.7,1,8,9,8,5,2,2,4,2
OKC,OKC vs. NYK,11/21/2022,L,12,32,12,22,54.5,1,4,25.0,7,12,58.3,4,5,9,6,3,2,1,7,1
MIA,MIA @ MIN,11/21/2022,L,12,22,9,19,47.4,2,8,25.0,2,4,50.0,2,9,11,6,7,1,2,5,1
NYK,NYK @ OKC,11/21/2022,W,12,31,12,23,52.2,2,8,25.0,5,6,83.3,4,8,12,6,6,1,0,10,-1
MIN,MIN vs. MIA,11/21/2022,W,12,21,6,19,31.6,4,11,36.4,5,7,71.4,1,4,5,6,4,4,0,6,-1
ORL,ORL @ IND,11/21/2022,L,12,35,10,16,62.5,5,10,50.0,10,12,83.3,2,5,7,9,5,2,0,8,-2
CHI,CHI vs. BOS,11/21/2022,W,12,26,10,22,45.5,4,8,50.0,2,2,100.0,2,9,11,4,5,4,1,6,-2
MIL,MIL vs. POR,11/21/2022,W,12,26,10,18,55.6,1,5,20.0,5,5,100.0,1,6,7,5,5,2,1,2,-6
ATL,ATL @ CLE,11/21/2022,L,12,20,8,19,42.1,2,5,40.0,2,2,100.0,3,6,9,6,7,0,1,3,-9
UTA,UTA @ LAC,11/21/2022,L,12,21,7,20,35.0,2,10,20.0,5,6,83.3,5,7,12,1,6,0,3,7,-12
GSW,GSW @ NOP,11/21/2022,L,12,18,7,20,35.0,4,15,26.7,0,0,0.0,0,7,7,7,6,4,1,3,-13
BKN,BKN vs. MEM,11/20/2022,W,12,31,12,18,66.7,5,10,50.0,2,2,100.0,1,12,13,9,6,1,3,8,9
SAC,SAC vs. DET,11/20/2022,W,12,35,12,24,50.0,4,8,50.0,7,7,100.0,4,7,11,8,2,4,0,5,8
WAS,WAS vs. CHA,11/20/2022,W,12,29,9,26,34.6,3,10,30.0,8,9,88.9,7,10,17,3,2,0,5,6,6
PHX,PHX vs. NYK,11/20/2022,W,12,26,10,25,40.0,5,8,62.5,1,2,50.0,8,11,19,8,6,0,1,10,6
MIA,MIA @ CLE,11/20/2022,L,12,23,10,20,50.0,1,6,16.7,2,4,50.0,2,5,7,5,2,3,0,3,5
GSW,GSW @ HOU,11/20/2022,W,12,30,10,18,55.6,5,10,50.0,5,8,62.5,0,9,9,7,2,2,3,7,4
DAL,DAL vs. DEN,11/20/2022,L,12,23,9,19,47.4,4,12,33.3,1,2,50.0,1,8,9,7,2,2,0,7,4
LAL,LAL vs. SAS,11/20/2022,W,12,28,8,17,47.1,4,10,40.0,8,9,88.9,2,13,15,5,6,1,1,3,3
SAS,SAS @ LAL,11/20/2022,L,12,25,11,30,36.7,3,11,27.3,0,4,0.0,5,7,12,7,2,4,0,5,-3
HOU,HOU vs. GSW,11/20/2022,L,12,26,9,26,34.6,2,12,16.7,6,8,75.0,6,10,16,4,3,2,0,5,-4
DEN,DEN @ DAL,11/20/2022,W,12,19,5,14,35.7,2,8,25.0,7,8,87.5,0,9,9,2,5,2,0,5,-4
CLE,CLE vs. MIA,11/20/2022,W,12,18,8,15,53.3,1,6,16.7,1,1,100.0,1,8,9,4,8,1,0,5,-5
CHA,CHA @ WAS,11/20/2022,L,12,23,8,28,28.6,1,5,20.0,6,8,75.0,4,9,13,2,2,1,1,7,-6
NYK,NYK @ PHX,11/20/2022,L,12,20,5,20,25.0,1,6,16.7,9,13,69.2,3,5,8,3,2,1,2,4,-6
DET,DET @ SAC,11/20/2022,L,12,27,8,18,44.4,3,8,37.5,8,10,80.0,3,6,9,3,5,0,2,5,-8
MEM,MEM @ BKN,11/20/2022,L,12,22,8,26,30.8,2,9,22.2,4,8,50.0,5,5,10,5,3,2,0,2,-9
PHI,PHI vs. MIN,11/19/2022,L,12,25,9,18,50.0,4,8,50.0,3,4,75.0,2,11,13,6,8,4,1,7,10
ATL,ATL vs. TOR,11/19/2022,W,12,29,9,22,40.9,4,9,44.4,7,7,100.0,3,8,11,3,2,0,1,5,7
ORL,ORL @ IND,11/19/2022,L,12,29,8,19,42.1,5,12,41.7,8,9,88.9,3,8,11,3,1,0,1,6,4
POR,POR vs. UTA,11/19/2022,L,12,34,12,22,54.5,2,6,33.3,8,11,72.7,6,6,12,5,4,4,1,9,3
SAS,SAS @ LAC,11/19/2022,L,12,28,6,16,37.5,2,8,25.0,14,17,82.4,3,7,10,5,4,1,0,5,0
LAC,LAC vs. SAS,11/19/2022,W,12,28,11,21,52.4,2,6,33.3,4,8,50.0,2,5,7,7,3,2,0,9,0
UTA,UTA @ POR,11/19/2022,W,12,31,10,17,58.8,4,7,57.1,7,9,77.8,1,5,6,5,5,1,0,7,-3
IND,IND vs. ORL,11/19/2022,W,12,25,8,23,34.8,3,10,30.0,6,6,100.0,3,4,7,5,0,0,1,6,-4
TOR,TOR @ ATL,11/19/2022,L,12,22,8,23,34.8,0,6,0.0,6,8,75.0,6,10,16,4,4,1,3,7,-7
MIN,MIN @ PHI,11/19/2022,W,12,15,4,18,22.2,2,10,20.0,5,6,83.3,2,7,9,3,8,4,0,3,-10
CHA,CHA @ CLE,11/18/2022,L,12,35,13,27,48.1,4,13,30.8,5,5,100.0,5,8,13,6,3,4,2,8,12
CHI,CHI vs. ORL,11/18/2022,L,12,28,13,22,59.1,1,3,33.3,1,3,33.3,2,6,8,6,2,3,2,3,7
IND,IND @ HOU,11/18/2022,W,12,28,10,22,45.5,4,14,28.6,4,5,80.0,1,8,9,8,1,1,4,9,7
WAS,WAS vs. MIA,11/18/2022,W,12,23,8,22,36.4,4,11,36.4,3,3,100.0,4,10,14,6,3,3,1,5,7
LAL,LAL vs. DET,11/18/2022,W,12,32,8,18,44.4,0,4,0.0,16,16,100.0,3,10,13,4,0,0,2,5,6
DAL,DAL vs. DEN,11/18/2022,W,12,22,8,15,53.3,2,7,28.6,4,6,66.7,0,12,12,6,5,1,2,9,6
NOP,NOP vs. BOS,11/18/2022,L,12,31,12,23,52.2,4,12,33.3,3,4,75.0,3,5,8,6,2,4,1,8,3
NYK,NYK @ GSW,11/18/2022,L,12,27,7,19,36.8,2,7,28.6,11,12,91.7,2,6,8,4,3,3,1,5,3
PHI,PHI vs. MIL,11/18/2022,W,12,21,9,17,52.9,1,4,25.0,2,5,40.0,0,11,11,6,3,1,1,4,3
MEM,MEM vs. OKC,11/18/2022,W,12,29,9,22,40.9,2,7,28.6,9,12,75.0,4,9,13,5,2,0,2,2,2
PHX,PHX @ UTA,11/18/2022,L,12,28,10,27,37.0,3,10,30.0,5,5,100.0,7,8,15,5,3,2,3,4,1
UTA,UTA vs. PHX,11/18/2022,W,12,27,11,23,47.8,3,5,60.0,2,4,50.0,5,8,13,6,4,2,2,7,-1
OKC,OKC @ MEM,11/18/2022,L,12,27,12,22,54.5,1,5,20.0,2,3,66.7,2,8,10,8,3,2,1,8,-2
BOS,BOS @ NOP,11/18/2022,W,12,28,10,18,55.6,2,7,28.6,6,8,75.0,4,7,11,5,5,0,0,3,-3
GSW,GSW vs. NYK,11/18/2022,W,12,24,9,21,42.9,4,12,33.3,2,6,33.3,4,8,12,8,6,2,1,9,-3
MIL,MIL @ PHI,11/18/2022,L,12,18,7,21,33.3,2,11,18.2,2,4,50.0,1,9,10,3,3,2,3,6,-3
DET,DET @ LAL,11/18/2022,L,12,26,9,22,40.9,2,8,25.0,6,8,75.0,2,7,9,6,2,0,0,11,-6
DEN,DEN @ DAL,11/18/2022,L,12,16,5,22,22.7,2,11,18.2,4,7,57.1,4,7,11,3,2,1,0,4,-6
HOU,HOU vs. IND,11/18/2022,L,12,21,5,20,25.0,1,9,11.1,10,12,83.3,5,10,15,4,4,1,1,6,-7
ORL,ORL @ CHI,11/18/2022,W,12,21,8,15,53.3,3,7,42.9,2,2,100.0,1,7,8,4,8,0,1,7,-7
MIA,MIA @ WAS,11/18/2022,L,12,16,6,19,31.6,2,9,22.2,2,4,50.0,2,9,11,2,4,0,2,3,-7
CLE,CLE vs. CHA,11/18/2022,W,12,23,7,18,38.9,3,8,37.5,6,6,100.0,2,7,9,5,7,0,3,7,-12
SAC,SAC vs. SAS,11/17/2022,W,12,41,15,19,78.9,3,5,60.0,8,9,88.9,2,7,9,12,2,1,0,6,11
LAC,LAC vs. DET,11/17/2022,W,12,28,9,20,45.0,3,8,37.5,7,8,87.5,2,9,11,6,3,1,1,6,4
POR,POR vs. BKN,11/17/2022,L,12,25,6,23,26.1,1,6,16.7,12,15,80.0,3,9,12,3,2,3,2,8,1
BKN,BKN @ POR,11/17/2022,W,12,24,8,18,44.4,3,6,50.0,5,7,71.4,1,11,12,6,5,1,1,10,-1
DET,DET @ LAC,11/17/2022,L,12,24,9,21,42.9,0,4,0.0,6,8,75.0,3,7,10,2,3,2,1,8,-4
SAS,SAS @ SAC,11/17/2022,L,12,30,11,18,61.1,3,8,37.5,5,6,83.3,1,2,3,6,3,1,0,7,-11
IND,IND @ CHA,11/16/2022,W,12,35,10,16,62.5,1,5,20.0,14,14,100.0,4,7,11,4,5,3,0,5,12
NYK,NYK @ DEN,11/16/2022,W,12,26,8,19,42.1,1,9,11.1,9,13,69.2,1,10,11,3,1,4,0,4,7
HOU,HOU @ DAL,11/16/2022,W,12,25,7,17,41.2,3,7,42.9,8,9,88.9,1,16,17,6,4,0,5,5,7
BOS,BOS @ ATL,11/16/2022,W,12,29,11,17,64.7,3,6,50.0,4,4,100.0,0,10,10,6,5,2,2,4,6
CHI,CHI @ NOP,11/16/2022,L,12,32,10,18,55.6,4,9,44.4,8,11,72.7,2,6,8,5,0,0,0,5,3
GSW,GSW @ PHX,11/16/2022,L,12,30,10,23,43.5,6,13,46.2,4,4,100.0,2,8,10,7,5,1,1,9,3
TOR,TOR vs. MIA,11/16/2022,W,12,28,9,18,50.0,1,4,25.0,9,11,81.8,4,5,9,5,2,0,0,4,3
CLE,CLE @ MIL,11/16/2022,L,12,20,7,19,36.8,2,6,33.3,4,4,100.0,2,10,12,2,2,1,3,4,2
WAS,WAS vs. OKC,11/16/2022,L,12,33,11,21,52.4,1,6,16.7,10,12,83.3,3,7,10,2,4,2,1,6,1
MIN,MIN @ ORL,11/16/2022,W,12,28,11,23,47.8,1,7,14.3,5,7,71.4,2,10,12,4,2,1,2,6,0
ORL,ORL vs. MIN,11/16/2022,L,12,28,9,23,39.1,2,10,20.0,8,8,100.0,3,10,13,5,1,1,0,7,0
OKC,OKC @ WAS,11/16/2022,W,12,32,12,21,57.1,4,7,57.1,4,7,57.1,3,6,9,7,5,0,1,11,-1
MIL,MIL vs. CLE,11/16/2022,W,12,18,6,20,30.0,3,10,30.0,3,6,50.0,3,9,12,4,4,0,1,5,-2
NOP,NOP vs. CHI,11/16/2022,W,12,29,11,18,61.1,1,3,33.3,6,8,75.0,3,7,10,6,3,0,1,8,-3
PHX,PHX vs. GSW,11/16/2022,W,12,27,8,18,44.4,5,9,55.6,6,6,100.0,1,10,11,7,5,0,2,6,-3
MIA,MIA @ TOR,11/16/2022,L,12,25,9,16,56.3,3,9,33.3,4,4,100.0,0,4,4,5,4,1,2,10,-3
ATL,ATL vs. BOS,11/16/2022,L,12,23,10,26,38.5,2,9,22.2,1,2,50.0,5,6,11,4,3,1,1,3,-6
DEN,DEN vs. NYK,11/16/2022,L,12,19,7,21,33.3,2,12,16.7,3,3,100.0,3,10,13,5,5,0,0,9,-7
DAL,DAL vs. HOU,11/16/2022,L,12,18,6,28,21.4,1,17,5.9,5,5,100.0,6,7,13,4,1,2,2,6,-7
CHA,CHA vs. IND,11/16/2022,L,12,23,9,18,50.0,1,7,14.3,4,5,80.0,1,2,3,4,4,4,1,8,-12
NYK,NYK @ UTA,11/15/2022,W,12,35,12,20,60.0,3,9,33.3,8,10,80.0,3,9,12,7,2,3,1,8,9
NOP,NOP vs. MEM,11/15/2022,W,12,24,9,21,42.9,3,9,33.3,3,4,75.0,1,12,13,8,1,1,6,4,9
POR,POR vs. SAS,11/15/2022,W,12,24,9,20,45.0,3,9,33.3,3,3,100.0,1,10,11,5,3,2,1,4,3
LAC,LAC @ DAL,11/15/2022,L,12,36,11,14,78.6,4,7,57.1,10,12,83.3,1,11,12,8,6,2,0,12,2
BKN,BKN @ SAC,11/15/2022,L,12,39,12,20,60.0,4,7,57.1,11,13,84.6,2,5,7,7,4,3,2,3,1
SAC,SAC vs. BKN,11/15/2022,W,12,38,14,25,56.0,4,8,50.0,6,6,100.0,4,6,10,11,7,2,0,7,-1
DAL,DAL vs. LAC,11/15/2022,W,12,34,10,18,55.6,7,11,63.6,7,13,53.8,1,3,4,6,2,4,0,7,-2
SAS,SAS @ POR,11/15/2022,L,12,21,8,20,40.0,0,6,0.0,5,6,83.3,2,8,10,5,4,1,2,5,-3
