TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
BOS,BOS vs. MIA,12/02/2024,W,12,23,9,21,42.9,4,15,26.7,1,1,100.0,4,8,12,4,5,1,0,6,-3
NOP,NOP @ ATL,12/02/2024,L,12,27,10,25,40.0,4,13,30.8,3,4,75.0,4,4,8,4,2,3,1,3,-5
BKN,BKN @ CHI,12/02/2024,L,12,30,10,25,40.0,6,14,42.9,4,4,100.0,1,7,8,8,4,5,1,9,-6
LAL,LAL @ MIN,12/02/2024,L,12,16,7,20,35.0,1,11,9.1,1,2,50.0,1,6,7,4,6,4,1,4,-14
CLE,CLE vs. BOS,12/01/2024,W,12,43,12,17,70.6,6,9,66.7,13,15,86.7,2,9,11,7,4,0,1,9,16
MIA,MIA @ TOR,12/01/2024,L,12,29,10,23,43.5,5,12,41.7,4,5,80.0,3,9,12,5,4,4,0,5,8
HOU,HOU vs. OKC,12/01/2024,W,12,28,10,25,40.0,3,9,33.3,5,6,83.3,6,7,13,6,1,1,2,5,8
SAS,SAS @ SAC,12/01/2024,W,12,35,10,16,62.5,4,7,57.1,11,14,78.6,3,6,9,8,3,0,3,5,7
MEM,MEM vs. IND,12/01/2024,W,12,34,12,21,57.1,2,9,22.2,8,10,80.0,1,7,8,9,2,4,0,11,4
NOP,NOP @ NYK,12/01/2024,L,12,29,11,23,47.8,1,4,25.0,6,6,100.0,1,7,8,5,1,6,4,4,4
UTA,UTA vs. LAL,12/01/2024,L,12,23,10,17,58.8,2,6,33.3,1,1,100.0,2,9,11,5,4,0,1,1,4
DAL,DAL @ POR,12/01/2024,W,12,37,12,21,57.1,3,10,30.0,10,12,83.3,1,4,5,8,0,3,0,3,3
LAC,LAC vs. DEN,12/01/2024,W,12,34,8,20,40.0,4,11,36.4,14,16,87.5,4,9,13,7,3,1,1,7,2
ORL,ORL @ BKN,12/01/2024,W,12,25,9,22,40.9,2,11,18.2,5,5,100.0,5,9,14,6,5,3,1,8,2
DEN,DEN @ LAC,12/01/2024,L,12,32,12,20,60.0,4,8,50.0,4,10,40.0,1,7,8,8,2,2,1,7,-2
BKN,BKN vs. ORL,12/01/2024,L,12,23,6,14,42.9,1,6,16.7,10,13,76.9,0,8,8,3,6,4,2,6,-2
POR,POR vs. DAL,12/01/2024,L,12,34,13,18,72.2,5,8,62.5,3,3,100.0,0,6,6,7,5,0,0,9,-3
IND,IND @ MEM,12/01/2024,L,12,30,7,18,38.9,2,9,22.2,14,18,77.8,2,7,9,4,4,1,1,7,-4
NYK,NYK vs. NOP,12/01/2024,W,12,25,10,23,43.5,4,10,40.0,1,2,50.0,4,10,14,8,6,1,1,4,-4
LAL,LAL @ UTA,12/01/2024,W,12,19,8,23,34.8,2,13,15.4,1,2,50.0,4,5,9,5,0,1,0,4,-4
SAC,SAC vs. SAS,12/01/2024,L,12,28,10,23,43.5,3,6,50.0,5,6,83.3,5,5,10,9,3,1,0,10,-7
TOR,TOR vs. MIA,12/01/2024,W,12,21,7,17,41.2,2,6,33.3,5,6,83.3,1,11,12,4,5,2,1,6,-8
OKC,OKC @ HOU,12/01/2024,L,12,20,7,23,30.4,3,9,33.3,3,5,60.0,4,6,10,4,2,0,2,7,-8
BOS,BOS @ CLE,12/01/2024,L,12,27,8,23,34.8,2,9,22.2,9,10,90.0,4,4,8,1,2,1,2,9,-16
DET,DET vs. PHI,11/30/2024,L,12,27,9,24,37.5,0,8,0.0,9,10,90.0,3,7,10,3,6,5,0,6,5
MIL,MIL vs. WAS,11/30/2024,W,12,32,11,19,57.9,3,7,42.9,7,10,70.0,2,8,10,9,4,0,2,6,4
ATL,ATL @ CHA,11/30/2024,W,12,30,9,19,47.4,1,7,14.3,11,12,91.7,4,10,14,8,3,2,2,3,2
DAL,DAL @ UTA,11/30/2024,W,12,20,8,19,42.1,1,9,11.1,3,4,75.0,1,8,9,7,2,5,1,5,2
PHX,PHX vs. GSW,11/30/2024,W,12,28,9,16,56.3,2,6,33.3,8,10,80.0,0,9,9,8,4,1,4,2,1
GSW,GSW @ PHX,11/30/2024,L,12,27,12,25,48.0,3,12,25.0,0,0,0.0,2,8,10,8,2,1,1,5,-1
CHA,CHA vs. ATL,11/30/2024,L,12,28,10,27,37.0,5,12,41.7,3,4,75.0,6,7,13,4,2,1,2,8,-2
UTA,UTA vs. DAL,11/30/2024,L,12,18,8,24,33.3,0,10,0.0,2,2,100.0,5,9,14,4,5,1,1,4,-2
WAS,WAS @ MIL,11/30/2024,L,12,28,8,21,38.1,4,12,33.3,8,9,88.9,1,7,8,6,3,3,0,9,-4
PHI,PHI @ DET,11/30/2024,W,12,22,8,16,50.0,1,5,20.0,5,6,83.3,1,8,9,2,10,1,3,7,-5
BOS,BOS @ CHI,11/29/2024,W,12,42,15,23,65.2,8,13,61.5,4,6,66.7,3,11,14,6,4,2,1,3,9
SAC,SAC @ POR,11/29/2024,L,12,34,12,22,54.5,7,15,46.7,3,3,100.0,2,7,9,11,2,1,0,5,6
OKC,OKC @ LAL,11/29/2024,W,12,30,8,23,34.8,4,13,30.8,10,13,76.9,7,8,15,4,1,4,0,6,6
DET,DET @ IND,11/29/2024,W,12,38,13,19,68.4,6,10,60.0,6,9,66.7,1,9,10,11,7,4,2,4,5
LAC,LAC @ MIN,11/29/2024,L,12,24,9,21,42.9,4,11,36.4,2,3,66.7,2,9,11,5,3,2,2,5,3
BKN,BKN vs. ORL,11/29/2024,L,12,29,11,22,50.0,4,9,44.4,3,4,75.0,1,10,11,6,2,3,1,4,2
CLE,CLE @ ATL,11/29/2024,L,12,28,11,20,55.0,1,8,12.5,5,7,71.4,1,8,9,6,4,1,0,7,2
NYK,NYK @ CHA,11/29/2024,W,12,28,10,19,52.6,3,6,50.0,5,7,71.4,2,8,10,4,3,1,1,7,2
TOR,TOR @ MIA,11/29/2024,L,12,27,11,20,55.0,2,6,33.3,3,4,75.0,3,10,13,10,3,0,1,5,2
MEM,MEM vs. NOP,11/29/2024,W,12,28,9,17,52.9,1,6,16.7,9,10,90.0,0,11,11,7,5,2,3,7,1
NOP,NOP @ MEM,11/29/2024,L,12,27,10,24,41.7,2,8,25.0,5,6,83.3,1,9,10,4,2,3,0,7,-1
ORL,ORL @ BKN,11/29/2024,W,12,27,10,22,45.5,4,12,33.3,3,4,75.0,2,9,11,7,5,1,5,7,-2
CHA,CHA vs. NYK,11/29/2024,L,12,26,9,23,39.1,5,14,35.7,3,5,60.0,3,6,9,6,2,1,1,3,-2
ATL,ATL vs. CLE,11/29/2024,W,12,26,8,20,40.0,4,9,44.4,6,6,100.0,2,9,11,7,6,3,0,7,-2
MIA,MIA vs. TOR,11/29/2024,W,12,25,8,22,36.4,7,15,46.7,2,2,100.0,2,6,8,6,2,0,0,4,-2
MIN,MIN vs. LAC,11/29/2024,W,12,21,7,21,33.3,3,9,33.3,4,7,57.1,6,10,16,4,4,2,2,3,-3
IND,IND vs. DET,11/29/2024,L,12,33,12,23,52.2,4,7,57.1,5,5,100.0,2,5,7,7,5,5,1,6,-5
POR,POR vs. SAC,11/29/2024,W,12,28,12,20,60.0,2,7,28.6,2,2,100.0,0,8,8,7,2,0,0,3,-6
LAL,LAL vs. OKC,11/29/2024,L,12,24,8,18,44.4,4,11,36.4,4,7,57.1,2,10,12,6,4,0,1,7,-6
CHI,CHI vs. BOS,11/29/2024,L,12,33,11,23,47.8,7,15,46.7,4,5,80.0,1,7,8,6,2,3,0,3,-9
SAC,SAC @ MIN,11/27/2024,W,12,34,13,22,59.1,6,14,42.9,2,3,66.7,3,10,13,7,4,3,1,4,16
CHA,CHA vs. MIA,11/27/2024,L,12,36,13,25,52.0,9,17,52.9,1,3,33.3,4,7,11,9,3,4,0,6,13
ATL,ATL @ CLE,11/27/2024,W,12,37,12,19,63.2,4,9,44.4,9,9,100.0,2,6,8,9,5,2,2,6,8
DET,DET @ MEM,11/27/2024,L,12,34,10,20,50.0,4,10,40.0,10,12,83.3,4,7,11,7,3,1,2,7,7
LAC,LAC @ WAS,11/27/2024,W,12,33,12,23,52.2,4,10,40.0,5,7,71.4,0,7,7,9,2,6,1,7,6
PHI,PHI vs. HOU,11/27/2024,L,12,26,9,19,47.4,3,7,42.9,5,5,100.0,0,9,9,4,5,3,2,4,6
UTA,UTA vs. DEN,11/27/2024,L,12,27,9,18,50.0,4,10,40.0,5,8,62.5,3,10,13,7,5,3,1,4,5
NYK,NYK @ DAL,11/27/2024,L,12,43,17,22,77.3,2,5,40.0,7,7,100.0,1,5,6,8,0,2,1,5,4
POR,POR @ IND,11/27/2024,L,12,29,12,22,54.5,4,7,57.1,1,5,20.0,2,8,10,8,1,0,2,4,4
CHI,CHI @ ORL,11/27/2024,L,12,31,12,22,54.5,5,11,45.5,2,2,100.0,2,9,11,5,5,2,1,9,3
LAL,LAL @ SAS,11/27/2024,W,12,27,12,23,52.2,3,10,30.0,0,0,0.0,4,7,11,6,2,2,0,1,3
OKC,OKC @ GSW,11/27/2024,W,12,21,6,19,31.6,2,10,20.0,7,11,63.6,1,12,13,3,2,3,4,5,3
PHX,PHX vs. BKN,11/27/2024,L,12,33,12,23,52.2,2,6,33.3,7,10,70.0,1,7,8,7,1,4,0,5,2
TOR,TOR @ NOP,11/27/2024,W,12,32,14,26,53.8,4,11,36.4,0,0,0.0,3,6,9,10,4,6,0,7,2
BKN,BKN @ PHX,11/27/2024,W,12,31,10,18,55.6,5,10,50.0,6,6,100.0,0,8,8,7,5,1,1,7,-2
NOP,NOP vs. TOR,11/27/2024,L,12,30,13,19,68.4,1,4,25.0,3,7,42.9,1,8,9,9,7,2,0,3,-2
ORL,ORL vs. CHI,11/27/2024,W,12,28,9,21,42.9,3,10,30.0,7,8,87.5,2,8,10,5,5,1,3,2,-3
SAS,SAS vs. LAL,11/27/2024,L,12,24,10,23,43.5,4,11,36.4,0,0,0.0,4,7,11,5,3,1,1,1,-3
GSW,GSW vs. OKC,11/27/2024,L,12,18,7,28,25.0,3,13,23.1,1,2,50.0,5,13,18,6,4,1,2,9,-3
DAL,DAL vs. NYK,11/27/2024,W,12,39,13,23,56.5,6,11,54.5,7,7,100.0,5,3,8,8,2,0,1,5,-4
IND,IND vs. POR,11/27/2024,W,12,25,9,23,39.1,3,9,33.3,4,4,100.0,4,8,12,3,1,0,3,6,-4
DEN,DEN @ UTA,11/27/2024,W,12,22,8,19,42.1,3,11,27.3,3,4,75.0,1,8,9,6,4,1,2,4,-5
WAS,WAS vs. LAC,11/27/2024,L,12,27,8,21,38.1,2,6,33.3,9,10,90.0,4,11,15,3,7,1,1,5,-6
HOU,HOU @ PHI,11/27/2024,W,12,20,8,22,36.4,0,4,0.0,4,4,100.0,5,7,12,5,5,3,3,5,-6
MEM,MEM vs. DET,11/27/2024,W,12,27,8,16,50.0,3,8,37.5,8,9,88.9,0,6,6,4,7,2,0,7,-7
CLE,CLE vs. ATL,11/27/2024,L,12,29,10,21,47.6,3,11,27.3,6,10,60.0,4,4,8,6,6,4,0,7,-8
MIA,MIA @ CHA,11/27/2024,W,12,23,8,18,44.4,2,6,33.3,5,6,83.3,2,6,8,4,6,3,2,3,-13
MIN,MIN vs. SAC,11/27/2024,L,12,18,7,20,35.0,2,10,20.0,2,2,100.0,1,5,6,5,4,3,0,4,-16
SAS,SAS @ UTA,11/26/2024,W,12,32,10,23,43.5,6,17,35.3,6,10,60.0,8,6,14,6,1,3,2,3,10
PHX,PHX vs. LAL,11/26/2024,W,12,29,12,27,44.4,4,10,40.0,1,2,50.0,3,11,14,6,2,1,1,6,7
MIN,MIN vs. HOU,11/26/2024,L,12,24,9,23,39.1,1,6,16.7,5,5,100.0,6,12,18,2,4,0,1,6,6
CHI,CHI @ WAS,11/26/2024,W,12,31,11,22,50.0,2,9,22.2,7,10,70.0,2,10,12,9,3,1,2,7,4
MIA,MIA vs. MIL,11/26/2024,L,12,23,9,18,50.0,3,9,33.3,2,4,50.0,1,10,11,5,2,1,2,4,2
MIL,MIL @ MIA,11/26/2024,W,12,21,6,22,27.3,4,12,33.3,5,6,83.3,5,8,13,4,3,2,2,2,-2
WAS,WAS vs. CHI,11/26/2024,L,12,27,11,26,42.3,2,7,28.6,3,7,42.9,2,11,13,7,4,3,1,7,-4
HOU,HOU @ MIN,11/26/2024,W,12,18,6,22,27.3,2,10,20.0,4,4,100.0,3,7,10,3,2,2,4,3,-6
LAL,LAL @ PHX,11/26/2024,L,12,22,6,21,28.6,2,14,14.3,8,10,80.0,3,9,12,4,1,1,4,3,-7
UTA,UTA vs. SAS,11/26/2024,L,12,22,8,17,47.1,1,7,14.3,5,5,100.0,2,6,8,3,3,1,1,6,-10
ORL,ORL @ CHA,11/25/2024,W,12,37,14,20,70.0,6,12,50.0,3,6,50.0,2,9,11,9,1,3,0,6,15
BKN,BKN @ GSW,11/25/2024,W,12,41,12,21,57.1,5,9,55.6,12,12,100.0,2,11,13,9,3,0,1,7,13
BOS,BOS vs. LAC,11/25/2024,W,12,27,11,19,57.9,2,7,28.6,3,6,50.0,3,13,16,9,3,2,5,6,11
DET,DET vs. TOR,11/25/2024,W,12,30,10,19,52.6,1,4,25.0,9,13,69.2,3,7,10,6,3,0,1,7,10
DAL,DAL @ ATL,11/25/2024,W,12,33,13,19,68.4,6,9,66.7,1,2,50.0,0,10,10,6,4,1,2,3,9
OKC,OKC @ SAC,11/25/2024,W,12,33,12,26,46.2,3,8,37.5,6,7,85.7,5,11,16,9,2,1,1,9,8
MEM,MEM vs. POR,11/25/2024,W,12,31,13,19,68.4,2,4,50.0,3,5,60.0,2,10,12,10,8,2,4,7,8
NYK,NYK @ DEN,11/25/2024,W,12,32,11,19,57.9,4,9,44.4,6,8,75.0,2,7,9,8,4,1,2,6,1
IND,IND vs. NOP,11/25/2024,W,12,27,10,23,43.5,3,10,30.0,4,5,80.0,4,8,12,7,4,2,0,3,0
NOP,NOP @ IND,11/25/2024,L,12,27,11,22,50.0,2,9,22.2,3,4,75.0,2,8,10,7,3,3,0,5,0
DEN,DEN vs. NYK,11/25/2024,L,12,31,10,21,47.6,4,9,44.4,7,7,100.0,2,6,8,3,4,2,1,8,-1
SAC,SAC vs. OKC,11/25/2024,L,12,25,8,19,42.1,0,5,0.0,9,13,69.2,1,5,6,1,1,1,2,4,-8
POR,POR @ MEM,11/25/2024,L,12,23,7,25,28.0,3,13,23.1,6,8,75.0,4,4,8,4,3,5,1,3,-8
ATL,ATL vs. DAL,11/25/2024,L,12,24,10,22,45.5,2,8,25.0,2,2,100.0,1,6,7,7,2,3,0,3,-9
TOR,TOR @ DET,11/25/2024,L,12,20,6,24,25.0,2,9,22.2,6,7,85.7,7,4,11,2,2,1,1,10,-10
LAC,LAC @ BOS,11/25/2024,L,12,16,6,24,25.0,0,7,0.0,4,5,80.0,4,6,10,2,2,2,0,3,-11
GSW,GSW vs. BKN,11/25/2024,L,12,28,10,23,43.5,4,9,44.4,4,7,57.1,4,4,8,6,2,3,2,8,-13
CHA,CHA vs. ORL,11/25/2024,L,12,22,7,18,38.9,2,9,22.2,6,8,75.0,2,5,7,3,4,1,0,5,-15
MIN,MIN @ BOS,11/24/2024,L,12,32,11,18,61.1,6,12,50.0,4,6,66.7,2,10,12,6,1,0,1,6,9
CLE,CLE vs. TOR,11/24/2024,W,12,26,12,26,46.2,2,10,20.0,0,0,0.0,4,11,15,6,1,2,1,6,8
IND,IND vs. WAS,11/24/2024,W,12,23,10,23,43.5,3,9,33.3,0,1,0.0,2,12,14,9,3,3,1,3,7
DAL,DAL @ MIA,11/24/2024,L,12,30,11,25,44.0,3,11,27.3,5,6,83.3,3,8,11,5,1,1,3,2,5
BKN,BKN @ SAC,11/24/2024,W,12,20,7,16,43.8,3,10,30.0,3,4,75.0,1,9,10,2,6,1,1,6,5
LAC,LAC @ PHI,11/24/2024,W,12,28,12,20,60.0,2,8,25.0,2,4,50.0,1,10,11,5,7,3,1,7,1
PHI,PHI vs. LAC,11/24/2024,L,12,27,9,24,37.5,2,14,14.3,7,9,77.8,4,7,11,4,3,2,1,4,-1
MIA,MIA vs. DAL,11/24/2024,W,12,25,11,23,47.8,3,7,42.9,0,0,0.0,1,9,10,6,2,0,1,5,-5
SAC,SAC vs. BKN,11/24/2024,L,12,15,6,23,26.1,0,7,0.0,3,5,60.0,6,5,11,3,3,1,1,4,-5
WAS,WAS @ IND,11/24/2024,L,12,16,5,19,26.3,2,11,18.2,4,6,66.7,1,12,13,4,4,3,0,1,-7
TOR,TOR @ CLE,11/24/2024,L,12,18,5,22,22.7,3,12,25.0,5,10,50.0,7,10,17,3,3,1,1,4,-8
BOS,BOS vs. MIN,11/24/2024,W,12,23,10,22,45.5,3,11,27.3,0,1,0.0,2,6,8,5,0,0,0,6,-9
SAS,SAS vs. GSW,11/23/2024,W,12,33,12,23,52.2,4,12,33.3,5,6,83.3,3,11,14,10,2,3,3,6,20
DEN,DEN @ LAL,11/23/2024,W,12,33,12,18,66.7,3,5,60.0,6,10,60.0,3,9,12,7,3,1,0,5,9
UTA,UTA vs. NYK,11/23/2024,W,12,34,12,17,70.6,7,9,77.8,3,4,75.0,0,8,8,9,6,1,0,4,6
CHA,CHA @ MIL,11/23/2024,L,12,34,12,28,42.9,5,15,33.3,5,5,100.0,5,12,17,5,2,1,2,8,5
POR,POR @ HOU,11/23/2024,W,12,31,9,19,47.4,4,9,44.4,9,11,81.8,4,9,13,2,5,1,3,6,4
ORL,ORL vs. DET,11/23/2024,W,12,23,7,21,33.3,2,11,18.2,7,9,77.8,8,6,14,4,3,2,0,4,2
CHI,CHI vs. MEM,11/23/2024,L,12,33,12,21,57.1,6,9,66.7,3,3,100.0,1,4,5,7,3,1,1,2,0
MEM,MEM @ CHI,11/23/2024,W,12,33,14,22,63.6,3,7,42.9,2,2,100.0,4,7,11,8,5,1,2,4,0
DET,DET @ ORL,11/23/2024,L,12,21,9,17,52.9,2,7,28.6,1,2,50.0,2,3,5,4,3,1,0,6,-2
HOU,HOU vs. POR,11/23/2024,L,12,27,9,22,40.9,1,7,14.3,8,8,100.0,2,5,7,7,2,3,0,6,-4
MIL,MIL vs. CHA,11/23/2024,W,12,29,10,24,41.7,2,8,25.0,7,9,77.8,4,10,14,4,2,0,1,5,-5
NYK,NYK @ UTA,11/23/2024,L,12,28,9,22,40.9,5,11,45.5,5,5,100.0,3,3,6,6,3,5,2,5,-6
LAL,LAL vs. DEN,11/23/2024,L,12,24,10,20,50.0,3,10,30.0,1,3,33.3,0,4,4,5,2,1,1,7,-9
GSW,GSW @ SAS,11/23/2024,L,12,13,4,19,21.1,2,10,20.0,3,6,50.0,4,7,11,3,4,1,0,7,-20
PHI,PHI vs. BKN,11/22/2024,W,12,34,14,26,53.8,5,12,41.7,1,2,50.0,4,8,12,5,3,4,3,3,13
BOS,BOS @ WAS,11/22/2024,W,12,33,11,21,52.4,2,9,22.2,9,10,90.0,1,11,12,5,3,3,2,6,9
HOU,HOU vs. POR,11/22/2024,W,12,20,8,24,33.3,3,10,30.0,1,2,50.0,3,14,17,6,7,5,3,4,5
LAC,LAC vs. SAC,11/22/2024,W,12,28,12,21,57.1,1,7,14.3,3,3,100.0,2,11,13,5,3,3,1,7,4
DEN,DEN vs. DAL,11/22/2024,L,12,31,11,24,45.8,5,7,71.4,4,8,50.0,3,7,10,9,2,1,3,9,3
IND,IND @ MIL,11/22/2024,L,12,38,13,23,56.5,5,12,41.7,7,10,70.0,3,3,6,8,1,5,1,4,2
ATL,ATL @ CHI,11/22/2024,L,12,38,14,28,50.0,3,11,27.3,7,10,70.0,1,8,9,9,0,3,1,5,1
GSW,GSW @ NOP,11/22/2024,W,12,25,7,17,41.2,1,6,16.7,10,15,66.7,3,14,17,6,5,1,0,4,1
CHI,CHI vs. ATL,11/22/2024,W,12,37,12,21,57.1,8,14,57.1,5,6,83.3,1,10,11,11,5,0,3,7,-1
NOP,NOP vs. GSW,11/22/2024,L,12,24,9,24,37.5,5,15,33.3,1,5,20.0,2,8,10,8,2,4,1,10,-1
MIL,MIL vs. IND,11/22/2024,W,12,36,15,21,71.4,5,6,83.3,1,1,100.0,3,7,10,11,6,1,1,7,-2
DAL,DAL @ DEN,11/22/2024,W,12,28,7,18,38.9,1,6,16.7,13,15,86.7,2,9,11,5,3,1,3,5,-3
SAC,SAC @ LAC,11/22/2024,L,12,24,9,22,40.9,2,12,16.7,4,5,80.0,3,7,10,6,3,1,0,3,-4
POR,POR @ HOU,11/22/2024,L,12,15,6,26,23.1,2,14,14.3,1,2,50.0,5,9,14,3,7,3,1,2,-5
WAS,WAS vs. BOS,11/22/2024,L,12,24,10,25,40.0,1,6,16.7,3,4,75.0,2,9,11,4,4,2,1,8,-9
BKN,BKN @ PHI,11/22/2024,L,12,21,9,22,40.9,3,11,27.3,0,0,0.0,4,5,9,5,5,0,1,2,-13
DET,DET @ CHA,11/21/2024,L,12,30,10,21,47.6,4,9,44.4,6,6,100.0,2,7,9,7,2,2,0,3,14
SAS,SAS vs. UTA,11/21/2024,W,12,41,14,21,66.7,3,6,50.0,10,12,83.3,2,10,12,7,3,3,2,4,12
TOR,TOR vs. MIN,11/21/2024,W,12,33,9,19,47.4,1,5,20.0,14,18,77.8,4,10,14,5,2,4,0,7,7
LAL,LAL vs. ORL,11/21/2024,L,12,30,11,20,55.0,5,10,50.0,3,9,33.3,2,3,5,7,2,1,2,4,0
ORL,ORL @ LAL,11/21/2024,W,12,30,11,19,57.9,4,8,50.0,4,5,80.0,2,7,9,7,5,0,0,10,0
MIN,MIN @ TOR,11/21/2024,L,12,26,9,18,50.0,4,11,36.4,4,6,66.7,1,7,8,5,6,1,1,10,-7
UTA,UTA @ SAS,11/21/2024,L,12,29,11,27,40.7,2,12,16.7,5,6,83.3,5,5,10,4,4,1,2,8,-12
CHA,CHA vs. DET,11/21/2024,W,12,16,7,16,43.8,1,5,20.0,1,2,50.0,2,9,11,5,7,1,2,5,-14
OKC,OKC vs. POR,11/20/2024,W,12,39,12,18,66.7,3,5,60.0,12,14,85.7,0,11,11,8,3,2,3,8,9
GSW,GSW vs. ATL,11/20/2024,W,12,30,13,26,50.0,4,7,57.1,0,2,0.0,5,12,17,8,4,1,2,3,8
MIL,MIL vs. CHI,11/20/2024,W,12,24,7,20,35.0,3,10,30.0,7,11,63.6,6,13,19,4,3,1,1,3,8
IND,IND @ HOU,11/20/2024,L,12,36,15,21,71.4,0,3,0.0,6,6,100.0,1,8,9,6,7,2,1,7,4
NOP,NOP @ CLE,11/20/2024,L,12,27,11,23,47.8,5,12,41.7,0,2,0.0,2,6,8,8,2,2,1,3,4
PHI,PHI @ MEM,11/20/2024,L,12,30,10,20,50.0,3,7,42.9,7,8,87.5,3,5,8,4,3,4,1,5,3
PHX,PHX vs. NYK,11/20/2024,L,12,29,10,21,47.6,4,12,33.3,5,7,71.4,2,8,10,8,4,3,2,4,1
ORL,ORL @ LAC,11/20/2024,L,12,18,7,17,41.2,1,7,14.3,3,6,50.0,1,9,10,2,3,1,2,2,1
NYK,NYK @ PHX,11/20/2024,W,12,28,11,21,52.4,3,8,37.5,3,4,75.0,2,8,10,7,5,2,0,6,-1
LAC,LAC vs. ORL,11/20/2024,W,12,17,7,21,33.3,3,8,37.5,0,2,0.0,4,10,14,4,5,2,1,5,-1
MEM,MEM vs. PHI,11/20/2024,W,12,27,10,16,62.5,3,8,37.5,4,4,100.0,1,7,8,5,7,0,0,5,-3
HOU,HOU vs. IND,11/20/2024,W,12,32,10,21,47.6,2,9,22.2,10,13,76.9,3,4,7,5,6,5,0,6,-4
CLE,CLE vs. NOP,11/20/2024,W,12,23,9,18,50.0,2,8,25.0,3,4,75.0,2,9,11,6,6,2,1,3,-4
ATL,ATL @ GSW,11/20/2024,L,12,22,8,24,33.3,2,10,20.0,4,5,80.0,4,10,14,6,4,3,0,4,-8
CHI,CHI @ MIL,11/20/2024,L,12,16,7,22,31.8,2,13,15.4,0,0,0.0,0,8,8,4,1,3,2,7,-8
POR,POR @ OKC,11/20/2024,L,12,30,11,26,42.3,3,13,23.1,5,9,55.6,5,6,11,6,2,1,3,8,-9
UTA,UTA @ LAL,11/19/2024,L,12,43,16,24,66.7,6,11,54.5,5,5,100.0,2,10,12,11,1,1,0,9,16
DAL,DAL vs. NOP,11/19/2024,W,12,35,11,20,55.0,2,5,40.0,11,13,84.6,2,11,13,5,5,5,2,3,13
OKC,OKC @ SAS,11/19/2024,L,12,27,11,26,42.3,4,13,30.8,1,1,100.0,4,11,15,8,5,6,1,2,10
BKN,BKN vs. CHA,11/19/2024,W,12,31,12,22,54.5,4,8,50.0,3,3,100.0,3,7,10,8,1,1,3,2,3
MEM,MEM vs. DEN,11/19/2024,L,12,32,11,25,44.0,3,9,33.3,7,11,63.6,5,8,13,8,4,1,4,6,2
CLE,CLE @ BOS,11/19/2024,L,12,29,10,23,43.5,3,9,33.3,6,8,75.0,4,7,11,4,2,1,0,5,2
DEN,DEN @ MEM,11/19/2024,W,12,30,12,26,46.2,4,11,36.4,2,4,50.0,4,7,11,8,5,2,1,8,-2
BOS,BOS vs. CLE,11/19/2024,W,12,27,10,20,50.0,3,9,33.3,4,7,57.1,2,9,11,6,3,2,2,8,-2
CHA,CHA @ BKN,11/19/2024,L,12,28,10,21,47.6,5,8,62.5,3,4,75.0,4,6,10,7,4,1,3,6,-3
SAS,SAS vs. OKC,11/19/2024,W,12,17,6,18,33.3,4,12,33.3,1,2,50.0,1,8,9,4,7,1,2,4,-10
NOP,NOP @ DAL,11/19/2024,L,12,22,8,20,40.0,3,9,33.3,3,4,75.0,1,6,7,4,7,3,2,9,-13
LAL,LAL vs. UTA,11/19/2024,W,12,27,7,17,41.2,2,5,40.0,11,16,68.8,1,6,7,3,2,1,0,4,-16
WAS,WAS @ NYK,11/18/2024,L,12,31,12,20,60.0,3,7,42.9,4,7,57.1,0,8,8,7,1,2,0,3,6
PHX,PHX vs. ORL,11/18/2024,L,12,31,12,20,60.0,4,7,57.1,3,4,75.0,5,7,12,11,4,1,1,7,6
ATL,ATL @ SAC,11/18/2024,W,12,20,7,19,36.8,2,9,22.2,4,5,80.0,2,11,13,6,3,0,4,6,5
IND,IND @ TOR,11/18/2024,L,12,37,14,26,53.8,3,7,42.9,6,9,66.7,3,6,9,7,0,3,2,10,3
CHI,CHI @ DET,11/18/2024,W,12,29,10,21,47.6,7,15,46.7,2,2,100.0,2,8,10,3,3,1,2,5,2
HOU,HOU @ MIL,11/18/2024,L,12,20,8,21,38.1,3,8,37.5,1,2,50.0,3,10,13,5,3,1,1,3,2
MIA,MIA vs. PHI,11/18/2024,W,12,18,7,21,33.3,2,11,18.2,2,2,100.0,2,11,13,4,4,2,0,3,1
LAC,LAC vs. GSW,11/18/2024,W,12,27,8,17,47.1,5,10,50.0,6,7,85.7,1,9,10,8,5,2,3,4,0
GSW,GSW @ LAC,11/18/2024,L,12,27,10,22,45.5,3,9,33.3,4,7,57.1,3,8,11,6,3,2,0,4,0
PHI,PHI @ MIA,11/18/2024,L,12,17,7,20,35.0,2,9,22.2,1,1,100.0,1,12,13,6,4,2,0,3,-1
DET,DET vs. CHI,11/18/2024,L,12,27,11,23,47.8,2,7,28.6,3,7,42.9,6,7,13,3,3,1,0,5,-2
MIL,MIL vs. HOU,11/18/2024,W,12,18,7,18,38.9,2,7,28.6,2,2,100.0,0,9,9,4,3,1,2,5,-2
TOR,TOR vs. IND,11/18/2024,W,12,34,10,18,55.6,2,5,40.0,12,18,66.7,1,9,10,4,4,0,2,8,-3
SAC,SAC vs. ATL,11/18/2024,L,12,15,4,22,18.2,1,11,9.1,6,7,85.7,4,9,13,1,4,2,1,7,-5
