TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
BOS,BOS vs. IND,01/10/2022,W,12,19,8,22,36.4,1,6,16.7,2,2,100.0,5,8,13,3,5,2,2,6,-3
SAS,SAS @ NYK,01/10/2022,L,12,23,11,26,42.3,0,4,0.0,1,2,50.0,6,8,14,7,3,1,1,6,-5
SAC,SAC vs. CLE,01/10/2022,L,12,27,10,23,43.5,1,3,33.3,6,10,60.0,4,8,12,4,4,2,1,5,-7
CHA,CHA vs. MIL,01/10/2022,W,12,19,8,26,30.8,3,12,25.0,0,0,0.0,4,5,9,4,4,3,2,7,-10
POR,POR vs. BKN,01/10/2022,W,12,22,9,22,40.9,1,8,12.5,3,7,42.9,2,9,11,5,4,0,2,6,-14
MEM,MEM @ LAL,01/09/2022,W,12,38,16,23,69.6,5,7,71.4,1,2,50.0,2,12,14,11,4,1,4,6,13
MIN,MIN @ HOU,01/09/2022,W,12,39,16,28,57.1,3,9,33.3,4,4,100.0,4,10,14,11,3,3,1,5,11
DAL,DAL vs. CHI,01/09/2022,W,12,32,14,27,51.9,3,7,42.9,1,1,100.0,3,13,16,9,1,1,0,2,9
BKN,BKN vs. SAS,01/09/2022,W,12,28,10,19,52.6,1,5,20.0,7,9,77.8,1,14,15,7,5,0,1,4,9
POR,POR vs. SAC,01/09/2022,W,12,26,8,20,40.0,2,10,20.0,8,9,88.9,2,11,13,6,3,2,1,4,7
ATL,ATL @ LAC,01/09/2022,L,12,30,11,19,57.9,5,6,83.3,3,4,75.0,2,8,10,7,3,1,1,3,2
GSW,GSW vs. CLE,01/09/2022,W,12,27,12,30,40.0,3,11,27.3,0,1,0.0,8,10,18,8,3,3,2,6,2
OKC,OKC vs. DEN,01/09/2022,L,12,26,12,24,50.0,1,8,12.5,1,2,50.0,4,7,11,11,2,2,3,2,1
ORL,ORL vs. WAS,01/09/2022,L,12,23,6,22,27.3,3,5,60.0,8,9,88.9,2,11,13,3,3,3,2,8,1
TOR,TOR vs. NOP,01/09/2022,W,12,22,8,20,40.0,1,7,14.3,5,5,100.0,3,8,11,4,4,4,1,5,0
NOP,NOP @ TOR,01/09/2022,L,12,22,7,16,43.8,3,8,37.5,5,5,100.0,1,8,9,4,6,2,0,5,0
DEN,DEN @ OKC,01/09/2022,W,12,25,10,19,52.6,4,9,44.4,1,2,50.0,0,8,8,8,3,1,2,2,-1
WAS,WAS @ ORL,01/09/2022,W,12,22,5,17,29.4,2,6,33.3,10,13,76.9,0,13,13,4,6,0,0,6,-1
LAC,LAC vs. ATL,01/09/2022,W,12,28,11,24,45.8,4,9,44.4,2,2,100.0,4,5,9,5,2,1,2,5,-2
CLE,CLE @ GSW,01/09/2022,L,12,25,9,21,42.9,1,7,14.3,6,8,75.0,2,10,12,8,3,1,1,1,-2
SAC,SAC @ POR,01/09/2022,L,12,19,7,20,35.0,2,11,18.2,3,4,75.0,1,9,10,4,5,2,2,6,-7
CHI,CHI @ DAL,01/09/2022,L,12,23,9,22,40.9,3,7,42.9,2,3,66.7,1,9,10,5,2,1,1,3,-9
SAS,SAS @ BKN,01/09/2022,L,12,19,9,29,31.0,1,8,12.5,0,1,0.0,5,7,12,5,3,2,0,7,-9
HOU,HOU vs. MIN,01/09/2022,L,12,28,11,24,45.8,3,8,37.5,3,6,50.0,2,7,9,7,4,1,2,4,-11
LAL,LAL vs. MEM,01/09/2022,L,12,25,9,24,37.5,4,11,36.4,3,3,100.0,3,3,6,5,1,1,2,5,-13
MEM,MEM @ LAC,01/08/2022,W,12,38,12,24,50.0,2,6,33.3,12,16,75.0,4,11,15,9,1,4,2,4,18
MIA,MIA @ PHX,01/08/2022,W,12,38,14,27,51.9,7,15,46.7,3,3,100.0,3,8,11,9,2,2,0,4,17
CHA,CHA vs. MIL,01/08/2022,W,12,20,8,26,30.8,4,14,28.6,0,1,0.0,4,13,17,5,4,2,1,3,8
BOS,BOS vs. NYK,01/08/2022,W,12,23,10,21,47.6,1,5,20.0,2,3,66.7,2,11,13,8,3,2,1,6,7
IND,IND vs. UTA,01/08/2022,W,12,28,12,22,54.5,4,7,57.1,0,0,0.0,1,9,10,9,4,3,1,7,3
DET,DET vs. ORL,01/08/2022,W,12,21,9,20,45.0,2,7,28.6,1,3,33.3,1,13,14,4,4,2,3,5,2
ORL,ORL @ DET,01/08/2022,L,12,19,7,25,28.0,4,14,28.6,1,2,50.0,2,9,11,6,3,1,3,5,-2
UTA,UTA @ IND,01/08/2022,L,12,25,7,18,38.9,3,7,42.9,8,8,100.0,2,8,10,2,4,4,1,3,-3
NYK,NYK @ BOS,01/08/2022,L,12,16,6,18,33.3,2,8,25.0,2,8,25.0,2,9,11,1,4,2,2,4,-7
MIL,MIL @ CHA,01/08/2022,L,12,12,5,26,19.2,2,13,15.4,0,0,0.0,4,13,17,2,3,1,0,5,-8
PHX,PHX vs. MIA,01/08/2022,L,12,21,7,19,36.8,1,5,20.0,6,6,100.0,2,8,10,6,4,2,1,2,-17
LAC,LAC vs. MEM,01/08/2022,L,12,20,8,23,34.8,2,8,25.0,2,2,100.0,2,7,9,4,6,1,0,10,-18
MIN,MIN @ OKC,01/07/2022,W,12,41,15,21,71.4,5,10,50.0,6,6,100.0,1,8,9,14,4,4,0,7,12
CLE,CLE @ POR,01/07/2022,W,12,33,8,15,53.3,6,11,54.5,11,16,68.8,1,7,8,4,2,3,1,4,7
ATL,ATL @ LAL,01/07/2022,L,12,33,11,24,45.8,6,11,54.5,5,7,71.4,3,11,14,8,3,0,0,5,3
MIL,MIL @ BKN,01/07/2022,W,12,31,13,29,44.8,4,11,36.4,1,1,100.0,3,8,11,7,0,1,1,5,3
CHI,CHI vs. WAS,01/07/2022,W,12,36,13,24,54.2,5,10,50.0,5,6,83.3,4,5,9,10,1,3,1,4,2
SAS,SAS @ PHI,01/07/2022,L,12,34,12,26,46.2,2,9,22.2,8,9,88.9,5,4,9,8,1,1,1,5,2
TOR,TOR vs. UTA,01/07/2022,W,12,24,9,28,32.1,3,15,20.0,3,4,75.0,8,10,18,3,2,2,0,5,2
HOU,HOU vs. DAL,01/07/2022,L,12,37,12,20,60.0,5,9,55.6,8,11,72.7,2,7,9,7,3,1,1,3,0
DAL,DAL @ HOU,01/07/2022,W,12,37,14,26,53.8,5,10,50.0,4,6,66.7,6,8,14,11,3,1,0,7,0
SAC,SAC @ DEN,01/07/2022,L,12,31,11,27,40.7,2,8,25.0,7,9,77.8,6,7,13,5,1,2,1,3,0
DEN,DEN vs. SAC,01/07/2022,W,12,31,12,20,60.0,6,11,54.5,1,4,25.0,2,10,12,8,3,0,5,8,0
WAS,WAS @ CHI,01/07/2022,L,12,34,13,23,56.5,3,5,60.0,5,5,100.0,4,6,10,7,3,1,0,5,-2
PHI,PHI vs. SAS,01/07/2022,W,12,32,13,20,65.0,3,6,50.0,3,4,75.0,4,6,10,6,4,0,0,7,-2
UTA,UTA @ TOR,01/07/2022,L,12,22,8,18,44.4,3,9,33.3,3,5,60.0,0,11,11,5,4,1,2,6,-2
LAL,LAL vs. ATL,01/07/2022,W,12,30,11,22,50.0,5,10,50.0,3,5,60.0,1,10,11,9,1,2,0,7,-3
BKN,BKN vs. MIL,01/07/2022,L,12,28,10,21,47.6,1,3,33.3,7,7,100.0,3,11,14,4,2,0,2,2,-3
POR,POR vs. CLE,01/07/2022,L,12,26,11,25,44.0,2,4,50.0,2,3,66.7,4,8,12,5,3,2,0,9,-7
OKC,OKC vs. MIN,01/07/2022,L,12,29,9,21,42.9,4,13,30.8,7,10,70.0,4,4,8,6,6,1,1,5,-12
PHX,PHX vs. LAC,01/06/2022,W,12,35,14,24,58.3,3,6,50.0,4,5,80.0,4,10,14,6,1,2,1,6,15
BOS,BOS @ NYK,01/06/2022,L,12,38,15,23,65.2,8,14,57.1,0,0,0.0,3,8,11,7,3,1,2,3,9
NOP,NOP vs. GSW,01/06/2022,W,12,31,12,22,54.5,1,8,12.5,6,8,75.0,1,9,10,7,2,1,1,4,7
MEM,MEM vs. DET,01/06/2022,W,12,30,11,25,44.0,3,7,42.9,5,12,41.7,7,8,15,9,1,3,3,4,2
DET,DET @ MEM,01/06/2022,L,12,28,10,25,40.0,4,11,36.4,4,6,66.7,4,8,12,7,5,0,0,7,-2
GSW,GSW @ NOP,01/06/2022,L,12,24,10,25,40.0,1,8,12.5,3,4,75.0,4,10,14,6,4,1,1,7,-7
NYK,NYK vs. BOS,01/06/2022,W,12,29,11,25,44.0,3,7,42.9,4,4,100.0,5,4,9,2,2,2,0,2,-9
LAC,LAC @ PHX,01/06/2022,L,12,20,7,21,33.3,3,11,27.3,3,5,60.0,2,6,8,5,4,0,3,5,-15
DAL,DAL vs. GSW,01/05/2022,W,12,29,9,21,42.9,3,9,33.3,8,10,80.0,1,9,10,5,3,2,2,3,11
IND,IND vs. BKN,01/05/2022,L,12,36,12,21,57.1,5,9,55.6,7,8,87.5,3,6,9,10,4,2,1,3,8
OKC,OKC @ MIN,01/05/2022,L,12,26,11,25,44.0,2,7,28.6,2,2,100.0,4,12,16,7,2,4,3,3,7
DET,DET @ CHA,01/05/2022,L,12,32,12,23,52.2,3,9,33.3,5,9,55.6,3,10,13,7,3,1,0,9,4
WAS,WAS vs. HOU,01/05/2022,L,12,29,9,22,40.9,3,9,33.3,8,10,80.0,2,10,12,6,4,4,1,7,4
MIA,MIA @ POR,01/05/2022,W,12,28,10,20,50.0,6,13,46.2,2,3,66.7,2,12,14,9,4,0,0,9,4
PHI,PHI @ ORL,01/05/2022,W,12,29,11,25,44.0,1,9,11.1,6,8,75.0,4,7,11,5,3,3,0,5,3
MIL,MIL vs. TOR,01/05/2022,L,12,35,12,19,63.2,5,7,71.4,6,7,85.7,1,8,9,8,4,3,2,3,2
SAS,SAS @ BOS,01/05/2022,W,12,28,10,25,40.0,4,7,57.1,4,4,100.0,3,11,14,6,3,1,0,3,2
UTA,UTA @ DEN,01/05/2022,W,12,31,11,21,52.4,5,15,33.3,4,6,66.7,0,8,8,5,1,2,0,4,1
ATL,ATL @ SAC,01/05/2022,W,12,21,7,19,36.8,1,6,16.7,6,6,100.0,2,12,14,6,5,1,3,2,0
SAC,SAC vs. ATL,01/05/2022,L,12,21,8,26,30.8,2,7,28.6,3,3,100.0,5,9,14,1,2,3,1,4,0
DEN,DEN vs. UTA,01/05/2022,L,12,30,11,21,52.4,4,10,40.0,4,5,80.0,1,9,10,9,4,0,0,5,-1
TOR,TOR @ MIL,01/05/2022,W,12,33,13,25,52.0,6,11,54.5,1,2,50.0,3,7,10,8,3,2,0,5,-2
BOS,BOS vs. SAS,01/05/2022,L,12,26,11,24,45.8,2,9,22.2,2,2,100.0,2,10,12,4,1,2,5,5,-2
ORL,ORL vs. PHI,01/05/2022,L,12,26,8,20,40.0,3,8,37.5,7,9,77.8,5,9,14,5,8,3,2,8,-3
CHA,CHA vs. DET,01/05/2022,W,12,28,8,18,44.4,3,10,30.0,9,13,69.2,2,7,9,6,2,1,1,7,-4
HOU,HOU @ WAS,01/05/2022,W,12,25,8,20,40.0,1,7,14.3,8,10,80.0,3,9,12,3,6,2,1,7,-4
POR,POR vs. MIA,01/05/2022,L,12,24,5,18,27.8,2,8,25.0,12,18,66.7,2,9,11,3,1,3,0,5,-4
MIN,MIN vs. OKC,01/05/2022,W,12,19,8,23,34.8,2,10,20.0,1,3,33.3,4,10,14,4,4,1,0,1,-7
BKN,BKN @ IND,01/05/2022,W,12,28,11,19,57.9,0,3,0.0,6,7,85.7,2,5,7,7,5,3,0,7,-8
GSW,GSW @ DAL,01/05/2022,L,12,18,8,23,34.8,1,9,11.1,1,2,50.0,2,11,13,3,6,3,1,7,-11
TOR,TOR vs. SAS,01/04/2022,W,12,38,12,27,44.4,7,14,50.0,7,10,70.0,7,9,16,9,1,3,5,5,14
IND,IND @ NYK,01/04/2022,L,12,30,11,20,55.0,2,8,25.0,6,7,85.7,1,8,9,7,2,1,0,4,7
MEM,MEM @ CLE,01/04/2022,W,12,30,12,23,52.2,4,10,40.0,2,4,50.0,3,9,12,8,3,1,4,4,5
LAL,LAL vs. SAC,01/04/2022,W,12,31,13,26,50.0,1,8,12.5,4,5,80.0,2,6,8,9,0,3,0,6,3
NOP,NOP vs. PHX,01/04/2022,L,12,23,6,25,24.0,2,10,20.0,9,12,75.0,7,10,17,5,2,2,0,4,1
PHX,PHX @ NOP,01/04/2022,W,12,22,9,20,45.0,3,7,42.9,1,3,33.3,1,12,13,6,4,2,0,9,-1
SAC,SAC @ LAL,01/04/2022,L,12,28,9,17,52.9,3,8,37.5,7,9,77.8,3,10,13,4,6,0,0,6,-3
CLE,CLE vs. MEM,01/04/2022,L,12,25,10,27,37.0,2,10,20.0,3,4,75.0,4,8,12,8,2,2,1,2,-5
NYK,NYK vs. IND,01/04/2022,W,12,23,8,17,47.1,2,9,22.2,5,7,71.4,2,8,10,4,3,2,0,6,-7
SAS,SAS @ TOR,01/04/2022,L,12,24,10,25,40.0,1,5,20.0,3,4,75.0,5,7,12,8,4,0,2,5,-14
CHA,CHA @ WAS,01/03/2022,L,12,39,17,27,63.0,4,8,50.0,1,3,33.3,5,10,15,9,2,5,2,4,21
MIN,MIN @ LAC,01/03/2022,W,12,38,15,23,65.2,5,11,45.5,3,3,100.0,3,6,9,10,3,2,0,4,13
CHI,CHI vs. ORL,01/03/2022,W,12,30,12,23,52.2,5,9,55.6,1,2,50.0,2,12,14,8,3,3,1,5,11
HOU,HOU @ PHI,01/03/2022,L,12,33,13,25,52.0,5,8,62.5,2,4,50.0,4,11,15,9,2,0,0,1,5
DAL,DAL vs. DEN,01/03/2022,W,12,22,7,20,35.0,2,9,22.2,6,6,100.0,4,6,10,6,4,3,0,8,5
UTA,UTA @ NOP,01/03/2022,W,12,29,11,26,42.3,4,11,36.4,3,3,100.0,7,9,16,3,2,0,1,6,4
MEM,MEM @ BKN,01/03/2022,W,12,27,12,23,52.2,1,6,16.7,2,6,33.3,5,11,16,4,4,1,1,5,4
MIA,MIA @ GSW,01/03/2022,L,12,29,11,27,40.7,4,13,30.8,3,3,100.0,4,12,16,6,5,0,0,1,3
MIL,MIL vs. DET,01/03/2022,L,12,34,13,24,54.2,3,10,30.0,5,7,71.4,3,7,10,10,1,2,1,2,1
POR,POR vs. ATL,01/03/2022,W,12,34,12,21,57.1,4,8,50.0,6,7,85.7,2,8,10,7,1,2,2,4,1
ATL,ATL @ POR,01/03/2022,L,12,33,11,25,44.0,4,12,33.3,7,7,100.0,5,8,13,7,2,1,1,6,-1
DET,DET @ MIL,01/03/2022,W,12,33,13,23,56.5,5,10,50.0,2,3,66.7,1,8,9,9,4,0,0,6,-1
GSW,GSW vs. MIA,01/03/2022,W,12,26,12,26,46.2,2,8,25.0,0,0,0.0,2,9,11,8,2,3,2,4,-3
NOP,NOP vs. UTA,01/03/2022,L,12,25,8,24,33.3,3,12,25.0,6,7,85.7,4,7,11,7,1,1,3,3,-4
BKN,BKN vs. MEM,01/03/2022,L,12,23,8,22,36.4,2,9,22.2,5,8,62.5,3,7,10,6,2,3,2,4,-4
PHI,PHI vs. HOU,01/03/2022,W,12,28,12,28,42.9,3,12,25.0,1,1,100.0,4,8,12,8,1,0,1,3,-5
DEN,DEN @ DAL,01/03/2022,L,12,17,5,15,33.3,1,6,16.7,6,10,60.0,2,8,10,4,7,1,0,7,-5
ORL,ORL @ CHI,01/03/2022,L,12,19,8,20,40.0,2,6,33.3,1,3,33.3,0,8,8,6,4,1,1,2,-11
LAC,LAC vs. MIN,01/03/2022,L,12,25,11,22,50.0,1,5,20.0,2,2,100.0,3,5,8,5,6,3,0,4,-13
WAS,WAS vs. CHA,01/03/2022,W,12,18,7,25,28.0,1,11,9.1,3,3,100.0,4,6,10,2,5,0,0,2,-21
PHX,PHX @ CHA,01/02/2022,W,12,37,15,32,46.9,4,9,44.4,3,3,100.0,6,11,17,9,1,4,0,5,17
TOR,TOR vs. NYK,01/02/2022,W,12,26,9,21,42.9,2,8,25.0,6,8,75.0,3,5,8,5,6,4,2,8,8
DAL,DAL @ OKC,01/02/2022,W,12,25,11,22,50.0,3,9,33.3,0,0,0.0,2,14,16,8,4,2,2,5,8
ORL,ORL @ BOS,01/02/2022,L,12,23,10,25,40.0,0,2,0.0,3,4,75.0,4,5,9,5,1,5,1,1,6
MIA,MIA @ SAC,01/02/2022,L,12,39,15,28,53.6,5,7,71.4,4,4,100.0,4,9,13,6,0,0,1,4,4
MIN,MIN @ LAL,01/02/2022,L,12,30,13,28,46.4,1,8,12.5,3,3,100.0,7,9,16,6,4,4,1,4,4
CLE,CLE vs. IND,01/02/2022,W,12,28,11,26,42.3,2,8,25.0,4,5,80.0,5,11,16,7,3,1,1,4,2
IND,IND @ CLE,01/02/2022,L,12,26,9,22,40.9,4,10,40.0,4,4,100.0,1,10,11,5,3,2,1,4,-2
SAC,SAC vs. MIA,01/02/2022,W,12,35,13,23,56.5,2,9,22.2,7,8,87.5,1,7,8,9,3,0,0,4,-4
LAL,LAL vs. MIN,01/02/2022,W,12,26,10,20,50.0,4,10,40.0,2,3,66.7,2,6,8,6,6,2,2,6,-4
BOS,BOS vs. ORL,01/02/2022,W,12,17,7,19,36.8,3,8,37.5,0,0,0.0,3,11,14,3,9,0,1,5,-6
NYK,NYK @ TOR,01/02/2022,L,12,18,5,14,35.7,0,5,0.0,8,9,88.9,3,4,7,3,9,4,0,6,-8
OKC,OKC vs. DAL,01/02/2022,L,12,17,6,19,31.6,2,6,33.3,3,4,75.0,0,7,7,2,2,3,1,4,-8
CHA,CHA vs. PHX,01/02/2022,L,12,20,8,21,38.1,2,10,20.0,2,2,100.0,0,9,9,7,5,0,2,4,-17
DEN,DEN @ HOU,01/01/2022,W,12,47,17,23,73.9,6,12,50.0,7,8,87.5,3,10,13,13,2,2,0,10,23
GSW,GSW @ UTA,01/01/2022,W,12,35,14,23,60.9,5,10,50.0,2,4,50.0,3,9,12,11,4,1,0,7,9
MIL,MIL vs. NOP,01/01/2022,W,12,37,13,25,52.0,7,13,53.8,4,4,100.0,2,11,13,8,3,0,1,7,5
WAS,WAS vs. CHI,01/01/2022,L,12,32,14,22,63.6,4,9,44.4,0,0,0.0,1,9,10,10,4,2,2,4,5
BKN,BKN vs. LAC,01/01/2022,L,12,23,10,27,37.0,1,8,12.5,2,3,66.7,7,11,18,6,4,3,0,2,3
DET,DET vs. SAS,01/01/2022,W,12,32,11,20,55.0,2,7,28.6,8,8,100.0,2,10,12,4,8,3,3,4,2
SAS,SAS @ DET,01/01/2022,L,12,30,11,30,36.7,3,10,30.0,5,6,83.3,3,7,10,9,3,5,1,7,-2
LAC,LAC @ BKN,01/01/2022,W,12,20,9,20,45.0,2,9,22.2,0,2,0.0,1,6,7,3,4,1,2,3,-3
NOP,NOP @ MIL,01/01/2022,L,12,32,11,25,44.0,4,11,36.4,6,12,50.0,4,9,13,11,2,3,1,5,-5
CHI,CHI @ WAS,01/01/2022,W,12,27,9,21,42.9,3,8,37.5,6,6,100.0,2,7,9,3,4,1,0,2,-5
UTA,UTA vs. GSW,01/01/2022,L,12,26,9,23,39.1,2,10,20.0,6,9,66.7,5,5,10,2,2,0,0,5,-9
HOU,HOU vs. DEN,01/01/2022,L,12,24,5,17,29.4,2,10,20.0,12,14,85.7,3,2,5,2,3,2,0,6,-23
BOS,BOS vs. PHX,12/31/2021,W,12,35,12,19,63.2,5,8,62.5,6,6,100.0,2,12,14,10,3,0,2,4,14
DAL,DAL @ SAC,12/31/2021,W,12,28,11,20,55.0,2,5,40.0,4,5,80.0,4,9,13,8,3,0,0,4,11
LAC,LAC @ TOR,12/31/2021,L,12,33,10,17,58.8,4,9,44.4,9,11,81.8,0,13,13,6,6,2,2,4,9
CLE,CLE vs. ATL,12/31/2021,L,12,34,14,22,63.6,1,5,20.0,5,8,62.5,2,9,11,9,0,0,3,7,8
UTA,UTA vs. MIN,12/31/2021,W,12,34,10,18,55.6,3,6,50.0,11,12,91.7,3,8,11,5,2,1,1,4,6
SAS,SAS @ MEM,12/31/2021,L,12,35,12,26,46.2,5,10,50.0,6,7,85.7,3,9,12,8,0,0,0,4,4
MIA,MIA @ HOU,12/31/2021,W,12,33,11,23,47.8,4,8,50.0,7,9,77.8,2,9,11,6,4,3,1,4,3
CHI,CHI @ IND,12/31/2021,W,12,29,10,21,47.6,5,8,62.5,4,4,100.0,1,7,8,8,2,2,2,6,2
NYK,NYK @ OKC,12/31/2021,L,12,29,11,21,52.4,3,11,27.3,4,6,66.7,2,11,13,2,3,1,1,3,1
POR,POR @ LAL,12/31/2021,L,12,26,8,25,32.0,2,10,20.0,8,10,80.0,6,12,18,3,1,0,1,4,0
LAL,LAL vs. POR,12/31/2021,W,12,26,9,22,40.9,5,14,35.7,3,4,75.0,1,12,13,4,2,1,1,8,0
OKC,OKC vs. NYK,12/31/2021,W,12,28,11,25,44.0,6,15,40.0,0,0,0.0,3,9,12,5,1,2,0,5,-1
IND,IND vs. CHI,12/31/2021,L,12,27,10,21,47.6,0,4,0.0,7,8,87.5,3,9,12,7,4,2,2,4,-2
HOU,HOU vs. MIA,12/31/2021,L,12,30,9,21,42.9,5,13,38.5,7,7,100.0,3,11,14,5,7,2,2,7,-3
MEM,MEM vs. SAS,12/31/2021,W,12,31,12,24,50.0,5,11,45.5,2,4,50.0,3,11,14,7,2,0,4,3,-4
MIN,MIN @ UTA,12/31/2021,L,12,28,10,25,40.0,5,14,35.7,3,6,50.0,7,6,13,8,3,1,2,10,-6
ATL,ATL @ CLE,12/31/2021,W,12,26,9,21,42.9,3,9,33.3,5,7,71.4,2,8,10,3,1,0,2,6,-8
TOR,TOR vs. LAC,12/31/2021,W,12,24,10,25,40.0,2,10,20.0,2,3,66.7,1,7,8,4,2,3,1,7,-9
SAC,SAC vs. DAL,12/31/2021,L,12,17,7,19,36.8,1,7,14.3,2,4,50.0,1,5,6,3,2,1,1,6,-11
PHX,PHX @ BOS,12/31/2021,L,12,21,8,26,30.8,1,10,10.0,4,4,100.0,4,4,8,5,0,2,1,6,-14
BKN,BKN vs. PHI,12/30/2021,L,12,23,8,16,50.0,0,5,0.0,7,11,63.6,3,14,17,3,8,1,2,5,7
WAS,WAS vs. CLE,12/30/2021,W,12,27,11,25,44.0,1,8,12.5,4,5,80.0,0,10,10,7,2,4,4,8,6
MIL,MIL @ ORL,12/30/2021,W,12,31,10,24,41.7,4,11,36.4,7,7,100.0,6,8,14,6,5,2,1,2,4
ORL,ORL vs. MIL,12/30/2021,L,12,27,10,22,45.5,3,12,25.0,4,4,100.0,3,6,9,5,3,2,1,7,-4
CLE,CLE @ WAS,12/30/2021,L,12,21,6,18,33.3,0,3,0.0,9,12,75.0,1,13,14,3,6,1,0,4,-6
PHI,PHI @ BKN,12/30/2021,W,12,16,7,28,25.0,1,11,9.1,1,1,100.0,4,5,9,3,1,3,0,7,-7
SAC,SAC vs. DAL,12/29/2021,W,12,35,12,18,66.7,3,6,50.0,8,9,88.9,1,13,14,8,2,2,0,3,22
CHI,CHI vs. ATL,12/29/2021,W,12,36,14,21,66.7,4,5,80.0,4,6,66.7,0,11,11,13,3,5,0,5,19
CHA,CHA @ IND,12/29/2021,W,12,37,14,22,63.6,2,8,25.0,7,10,70.0,1,9,10,7,3,4,0,9,7
NYK,NYK @ DET,12/29/2021,W,12,25,11,21,52.4,1,4,25.0,2,3,66.7,2,10,12,8,6,3,2,4,4
OKC,OKC @ PHX,12/29/2021,L,12,29,12,25,48.0,2,8,25.0,3,3,100.0,3,8,11,7,5,2,1,6,2
LAC,LAC @ BOS,12/29/2021,W,12,21,7,23,30.4,3,10,30.0,4,4,100.0,1,11,12,5,3,2,1,2,2
UTA,UTA @ POR,12/29/2021,W,12,33,12,17,70.6,3,6,50.0,6,7,85.7,1,4,5,6,2,2,1,7,1
MEM,MEM vs. LAL,12/29/2021,W,12,25,8,21,38.1,1,7,14.3,8,9,88.9,3,7,10,4,3,4,3,4,1
POR,POR vs. UTA,12/29/2021,L,12,32,10,19,52.6,5,10,50.0,7,8,87.5,1,5,6,6,3,0,0,7,-1
LAL,LAL @ MEM,12/29/2021,L,12,24,10,23,43.5,2,10,20.0,2,4,50.0,2,9,11,8,5,2,2,8,-1
PHX,PHX vs. OKC,12/29/2021,W,12,27,9,21,42.9,2,8,25.0,7,9,77.8,4,7,11,3,4,5,2,4,-2
BOS,BOS vs. LAC,12/29/2021,L,12,19,8,26,30.8,1,10,10.0,2,4,50.0,5,9,14,4,3,1,3,2,-2
DET,DET vs. NYK,12/29/2021,L,12,21,7,21,33.3,4,8,50.0,3,4,75.0,3,6,9,6,6,4,1,5,-4
IND,IND vs. CHA,12/29/2021,L,12,30,8,15,53.3,4,9,44.4,10,15,66.7,0,7,7,5,6,2,1,6,-7
ATL,ATL @ CHI,12/29/2021,L,12,17,5,18,27.8,2,6,33.3,5,8,62.5,1,7,8,3,6,2,1,5,-19
DAL,DAL @ SAC,12/29/2021,L,12,13,6,21,28.6,1,6,16.7,0,0,0.0,1,5,6,4,3,2,1,5,-22
MIL,MIL @ ORL,12/28/2021,W,12,40,14,24,58.3,8,12,66.7,4,4,100.0,2,8,10,14,2,1,3,4,19
LAL,LAL @ HOU,12/28/2021,W,12,33,11,19,57.9,4,8,50.0,7,11,63.6,4,12,16,4,4,3,3,7,9
DEN,DEN @ GSW,12/28/2021,W,12,29,12,22,54.5,3,8,37.5,2,3,66.7,2,10,12,9,1,0,1,7,9
NOP,NOP vs. CLE,12/28/2021,W,12,28,10,22,45.5,5,10,50.0,3,3,100.0,0,13,13,10,4,1,1,3,9
SAC,SAC vs. OKC,12/28/2021,W,12,29,11,26,42.3,5,10,50.0,2,2,100.0,3,13,16,8,4,1,4,1,6
PHI,PHI @ TOR,12/28/2021,W,12,28,10,20,50.0,5,10,50.0,3,6,50.0,2,10,12,7,1,2,2,4,4
MIN,MIN vs. NYK,12/28/2021,L,12,19,7,22,31.8,3,14,21.4,2,2,100.0,3,11,14,4,3,0,2,2,4
MIA,MIA vs. WAS,12/28/2021,W,12,27,8,19,42.1,3,6,50.0,8,9,88.9,4,5,9,5,6,4,2,3,0
WAS,WAS @ MIA,12/28/2021,L,12,27,10,22,45.5,2,9,22.2,5,5,100.0,5,8,13,5,6,4,0,6,0
TOR,TOR vs. PHI,12/28/2021,L,12,24,8,23,34.8,3,10,30.0,5,7,71.4,4,8,12,6,2,1,1,4,-4
NYK,NYK @ MIN,12/28/2021,W,12,15,6,20,30.0,3,11,27.3,0,0,0.0,1,10,11,5,3,1,0,5,-4
OKC,OKC @ SAC,12/28/2021,L,12,23,9,25,36.0,4,13,30.8,1,2,50.0,4,10,14,4,3,3,3,4,-6
HOU,HOU vs. LAL,12/28/2021,L,12,24,8,23,34.8,2,8,25.0,6,7,85.7,2,6,8,5,3,2,0,6,-9
GSW,GSW vs. DEN,12/28/2021,L,12,20,7,20,35.0,2,8,25.0,4,11,36.4,4,7,11,4,2,1,0,5,-9
CLE,CLE @ NOP,12/28/2021,L,12,19,8,25,32.0,0,10,0.0,3,3,100.0,2,8,10,5,2,1,1,3,-9
ORL,ORL vs. MIL,12/28/2021,L,12,21,8,22,36.4,0,7,0.0,5,7,71.4,3,6,9,7,4,0,2,8,-19
DAL,DAL @ POR,12/27/2021,W,12,38,15,21,71.4,6,9,66.7,2,2,100.0,1,7,8,14,3,1,1,7,14
CHI,CHI @ ATL,12/27/2021,W,12,38,16,27,59.3,3,8,37.5,3,3,100.0,1,11,12,12,1,3,1,5,11
MEM,MEM @ PHX,12/27/2021,W,12,35,13,22,59.1,3,8,37.5,6,6,100.0,3,8,11,9,3,3,1,8,11
