KEY,(H)PTS,(H)FGM,(H)FGA,(H)3PM,(H)3PA,(H)FTM,(H)FTA,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)PTS,(A)FGM,(A)FGA,(A)3PM,(A)3PA,(A)FTM,(A)FTA,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-,total_score,score_diff,abs_score_diff,total_pts_q123,pace,h_fg_pct,a_fg_pct,h_3p_pct,a_3p_pct,h_ft_pct,a_ft_pct,posted_total,season,under
LAC-NOP-04/03/2022,92.0,36.0,73.0,16.0,33.0,4.0,5.0,10.0,24.0,34.0,25.0,8.0,7.0,5.0,16.0,21.0,71.0,25.0,66.0,7.0,19.0,14.0,19.0,15.0,26.0,41.0,15.0,13.0,3.0,3.0,8.0,-21.0,219.0,21.0,21.0,163.0,139.0,0.4931506849315068,0.3787878787878788,0.48484848484848486,0.3684210526315789,0.8,0.7368421052631579,223.0,2022,1.0
TOR-MIA-04/03/2022,78.0,26.0,62.0,9.0,27.0,17.0,21.0,8.0,22.0,30.0,12.0,15.0,8.0,1.0,13.0,-1.0,79.0,28.0,62.0,12.0,30.0,11.0,15.0,8.0,21.0,29.0,20.0,13.0,8.0,3.0,13.0,1.0,223.0,-1.0,1.0,157.0,124.0,0.41935483870967744,0.45161290322580644,0.3333333333333333,0.4,0.8095238095238095,0.7333333333333333,214.5,2022,0.0
IND-DET-04/03/2022,91.0,35.0,71.0,11.0,30.0,10.0,11.0,9.0,30.0,39.0,28.0,12.0,5.0,8.0,13.0,-7.0,98.0,34.0,76.0,19.0,33.0,11.0,14.0,8.0,23.0,31.0,24.0,9.0,8.0,4.0,13.0,7.0,238.0,-7.0,7.0,189.0,147.0,0.49295774647887325,0.4473684210526316,0.36666666666666664,0.5757575757575758,0.9090909090909091,0.7857142857142857,233.0,2022,0.0
LAL-DEN-04/03/2022,94.0,41.0,69.0,4.0,16.0,8.0,12.0,4.0,28.0,32.0,25.0,9.0,4.0,5.0,16.0,-1.0,95.0,37.0,66.0,9.0,25.0,12.0,15.0,4.0,24.0,28.0,25.0,10.0,7.0,2.0,13.0,1.0,247.0,-1.0,1.0,189.0,135.0,0.5942028985507246,0.5606060606060606,0.25,0.36,0.6666666666666666,0.8,231.5,2022,0.0
SAS-POR-04/03/2022,82.0,28.0,64.0,12.0,38.0,14.0,16.0,8.0,31.0,39.0,18.0,10.0,5.0,1.0,14.0,10.0,72.0,26.0,63.0,11.0,28.0,9.0,13.0,5.0,24.0,29.0,17.0,9.0,6.0,3.0,13.0,-10.0,205.0,10.0,10.0,154.0,127.0,0.4375,0.4126984126984127,0.3157894736842105,0.39285714285714285,0.875,0.6923076923076923,231.5,2022,1.0
CLE-PHI-04/03/2022,80.0,28.0,61.0,11.0,25.0,13.0,19.0,5.0,28.0,33.0,18.0,10.0,8.0,1.0,20.0,-1.0,81.0,22.0,57.0,11.0,28.0,26.0,32.0,7.0,30.0,37.0,17.0,12.0,6.0,7.0,12.0,1.0,220.0,-1.0,1.0,161.0,118.0,0.45901639344262296,0.38596491228070173,0.44,0.39285714285714285,0.6842105263157895,0.8125,225.0,2022,1.0
NYK-CLE-04/02/2022,85.0,26.0,58.0,10.0,20.0,23.0,30.0,4.0,20.0,24.0,16.0,10.0,5.0,4.0,15.0,-17.0,102.0,39.0,66.0,12.0,22.0,12.0,16.0,6.0,26.0,32.0,22.0,8.0,5.0,2.0,18.0,17.0,220.0,-17.0,17.0,187.0,124.0,0.4482758620689655,0.5909090909090909,0.5,0.5454545454545454,0.7666666666666667,0.75,221.0,2022,1.0
GSW-UTA-04/02/2022,81.0,31.0,62.0,14.0,34.0,5.0,5.0,6.0,24.0,30.0,25.0,11.0,4.0,4.0,16.0,-6.0,87.0,32.0,68.0,12.0,35.0,11.0,14.0,8.0,22.0,30.0,18.0,7.0,8.0,2.0,10.0,6.0,218.0,-6.0,6.0,168.0,130.0,0.5,0.47058823529411764,0.4117647058823529,0.34285714285714286,1.0,0.7857142857142857,219.0,2022,1.0
PHI-CHA-04/02/2022,103.0,40.0,63.0,14.0,30.0,9.0,12.0,6.0,32.0,38.0,30.0,16.0,8.0,3.0,11.0,23.0,80.0,30.0,66.0,8.0,23.0,12.0,16.0,4.0,19.0,23.0,26.0,12.0,12.0,0.0,11.0,-23.0,258.0,23.0,23.0,183.0,129.0,0.6349206349206349,0.45454545454545453,0.4666666666666667,0.34782608695652173,0.75,0.75,229.5,2022,0.0
ATL-BKN-04/02/2022,94.0,28.0,66.0,10.0,30.0,28.0,37.0,8.0,34.0,42.0,17.0,5.0,9.0,2.0,14.0,7.0,87.0,32.0,78.0,13.0,28.0,10.0,14.0,10.0,32.0,42.0,12.0,10.0,4.0,2.0,21.0,-7.0,237.0,7.0,7.0,181.0,144.0,0.42424242424242425,0.41025641025641024,0.3333333333333333,0.4642857142857143,0.7567567567567568,0.7142857142857143,243.0,2022,1.0
CHI-MIA-04/02/2022,79.0,29.0,67.0,8.0,28.0,13.0,15.0,7.0,18.0,25.0,18.0,3.0,4.0,3.0,13.0,-19.0,98.0,36.0,62.0,12.0,22.0,14.0,15.0,4.0,29.0,33.0,23.0,8.0,2.0,1.0,12.0,19.0,236.0,-19.0,19.0,177.0,129.0,0.43283582089552236,0.5806451612903226,0.2857142857142857,0.5454545454545454,0.8666666666666667,0.9333333333333333,216.5,2022,0.0
HOU-SAC-04/01/2022,91.0,34.0,77.0,14.0,34.0,9.0,13.0,13.0,26.0,39.0,23.0,9.0,6.0,6.0,18.0,5.0,86.0,29.0,62.0,7.0,21.0,21.0,28.0,7.0,26.0,33.0,19.0,8.0,5.0,7.0,11.0,-5.0,239.0,5.0,5.0,177.0,139.0,0.44155844155844154,0.46774193548387094,0.4117647058823529,0.3333333333333333,0.6923076923076923,0.75,235.0,2022,0.0
WAS-DAL-04/01/2022,94.0,34.0,67.0,12.0,26.0,14.0,16.0,6.0,25.0,31.0,23.0,7.0,6.0,2.0,15.0,16.0,78.0,24.0,54.0,9.0,30.0,21.0,22.0,3.0,26.0,29.0,10.0,12.0,3.0,2.0,12.0,-16.0,238.0,16.0,16.0,172.0,121.0,0.5074626865671642,0.4444444444444444,0.46153846153846156,0.3,0.875,0.9545454545454546,216.5,2022,0.0
MEM-PHX-04/01/2022,84.0,34.0,82.0,6.0,21.0,10.0,13.0,14.0,22.0,36.0,23.0,7.0,6.0,1.0,13.0,1.0,83.0,33.0,60.0,7.0,16.0,10.0,16.0,2.0,30.0,32.0,19.0,15.0,6.0,4.0,14.0,-1.0,236.0,1.0,1.0,167.0,142.0,0.4146341463414634,0.55,0.2857142857142857,0.4375,0.7692307692307693,0.625,229.0,2022,0.0
BOS-IND-04/01/2022,96.0,32.0,63.0,9.0,25.0,23.0,24.0,9.0,24.0,33.0,22.0,13.0,6.0,3.0,14.0,5.0,91.0,32.0,63.0,12.0,28.0,15.0,15.0,6.0,18.0,24.0,18.0,13.0,8.0,2.0,23.0,-5.0,251.0,5.0,5.0,187.0,126.0,0.5079365079365079,0.5079365079365079,0.36,0.42857142857142855,0.9583333333333334,1.0,227.0,2022,0.0
ORL-TOR-04/01/2022,63.0,24.0,59.0,9.0,30.0,6.0,7.0,7.0,25.0,32.0,16.0,19.0,4.0,2.0,10.0,-22.0,85.0,30.0,67.0,12.0,35.0,13.0,15.0,8.0,24.0,32.0,18.0,7.0,13.0,2.0,10.0,22.0,191.0,-22.0,22.0,148.0,126.0,0.4067796610169492,0.44776119402985076,0.3,0.34285714285714286,0.8571428571428571,0.8666666666666667,217.0,2022,1.0
DEN-MIN-04/01/2022,94.0,35.0,67.0,6.0,21.0,18.0,20.0,8.0,25.0,33.0,27.0,12.0,6.0,1.0,17.0,-4.0,98.0,31.0,65.0,13.0,30.0,23.0,26.0,9.0,21.0,30.0,20.0,10.0,8.0,4.0,18.0,4.0,266.0,-4.0,4.0,192.0,132.0,0.5223880597014925,0.47692307692307695,0.2857142857142857,0.43333333333333335,0.9,0.8846153846153846,242.0,2022,0.0
SAS-POR-04/01/2022,101.0,35.0,61.0,11.0,27.0,20.0,24.0,7.0,26.0,33.0,27.0,10.0,6.0,4.0,9.0,20.0,81.0,31.0,68.0,12.0,28.0,7.0,10.0,8.0,20.0,28.0,24.0,9.0,8.0,1.0,16.0,-20.0,241.0,20.0,20.0,182.0,129.0,0.5737704918032787,0.45588235294117646,0.4074074074074074,0.42857142857142855,0.8333333333333334,0.7,230.5,2022,0.0
LAL-NOP-04/01/2022,87.0,31.0,63.0,7.0,20.0,18.0,23.0,7.0,25.0,32.0,18.0,13.0,9.0,1.0,16.0,1.0,86.0,32.0,60.0,6.0,21.0,16.0,18.0,2.0,24.0,26.0,19.0,13.0,7.0,2.0,14.0,-1.0,225.0,1.0,1.0,173.0,123.0,0.49206349206349204,0.5333333333333333,0.35,0.2857142857142857,0.782608695652174,0.8888888888888888,229.5,2022,1.0
MIL-LAC-04/01/2022,88.0,37.0,72.0,7.0,22.0,7.0,11.0,10.0,18.0,28.0,25.0,10.0,5.0,3.0,16.0,-26.0,114.0,41.0,68.0,17.0,32.0,15.0,21.0,7.0,22.0,29.0,27.0,8.0,4.0,6.0,11.0,26.0,272.0,-26.0,26.0,202.0,140.0,0.5138888888888888,0.6029411764705882,0.3181818181818182,0.53125,0.6363636363636364,0.7142857142857143,217.5,2022,0.0
OKC-DET-04/01/2022,66.0,23.0,63.0,9.0,28.0,11.0,20.0,8.0,33.0,41.0,16.0,15.0,0.0,6.0,10.0,-17.0,83.0,31.0,76.0,12.0,39.0,9.0,10.0,7.0,31.0,38.0,22.0,5.0,7.0,7.0,13.0,17.0,211.0,-17.0,17.0,149.0,139.0,0.36507936507936506,0.40789473684210525,0.32142857142857145,0.3076923076923077,0.55,0.9,222.0,2022,1.0
ATL-CLE-03/31/2022,100.0,34.0,68.0,13.0,30.0,19.0,22.0,10.0,27.0,37.0,20.0,7.0,5.0,4.0,16.0,25.0,75.0,28.0,67.0,5.0,19.0,14.0,19.0,12.0,23.0,35.0,14.0,12.0,5.0,3.0,16.0,-25.0,238.0,25.0,25.0,175.0,135.0,0.5,0.417910447761194,0.43333333333333335,0.2631578947368421,0.8636363636363636,0.7368421052631579,229.0,2022,0.0
UTA-LAL-03/31/2022,99.0,38.0,71.0,13.0,35.0,10.0,16.0,7.0,22.0,29.0,20.0,5.0,5.0,1.0,16.0,14.0,85.0,31.0,63.0,4.0,17.0,19.0,26.0,8.0,24.0,32.0,13.0,9.0,3.0,2.0,15.0,-14.0,231.0,14.0,14.0,184.0,134.0,0.5352112676056338,0.49206349206349204,0.37142857142857144,0.23529411764705882,0.625,0.7307692307692307,228.0,2022,0.0
DET-PHI-03/31/2022,73.0,30.0,65.0,5.0,25.0,8.0,11.0,3.0,25.0,28.0,19.0,6.0,7.0,3.0,17.0,-6.0,79.0,25.0,53.0,7.0,20.0,22.0,25.0,3.0,30.0,33.0,17.0,10.0,5.0,8.0,12.0,6.0,196.0,-6.0,6.0,152.0,118.0,0.46153846153846156,0.4716981132075472,0.2,0.35,0.7272727272727273,0.88,225.5,2022,1.0
IND-DEN-03/30/2022,91.0,36.0,74.0,10.0,29.0,9.0,12.0,14.0,18.0,32.0,25.0,8.0,8.0,4.0,12.0,0.0,91.0,38.0,62.0,10.0,23.0,5.0,5.0,4.0,22.0,26.0,26.0,13.0,6.0,3.0,11.0,0.0,243.0,0.0,0.0,182.0,136.0,0.4864864864864865,0.6129032258064516,0.3448275862068966,0.43478260869565216,0.75,1.0,237.5,2022,0.0
OKC-ATL-03/30/2022,89.0,31.0,67.0,16.0,35.0,11.0,17.0,7.0,22.0,29.0,25.0,14.0,4.0,2.0,14.0,-26.0,115.0,41.0,72.0,15.0,30.0,18.0,20.0,5.0,31.0,36.0,23.0,7.0,9.0,4.0,13.0,26.0,254.0,-26.0,26.0,204.0,139.0,0.4626865671641791,0.5694444444444444,0.45714285714285713,0.5,0.6470588235294118,0.9,228.5,2022,0.0
HOU-SAC-03/30/2022,103.0,37.0,71.0,11.0,31.0,18.0,24.0,7.0,25.0,32.0,19.0,9.0,4.0,3.0,22.0,-1.0,104.0,39.0,74.0,6.0,19.0,20.0,26.0,9.0,22.0,31.0,19.0,5.0,3.0,7.0,17.0,1.0,239.0,-1.0,1.0,207.0,145.0,0.5211267605633803,0.527027027027027,0.3548387096774194,0.3157894736842105,0.75,0.7692307692307693,231.0,2022,0.0
TOR-MIN-03/30/2022,97.0,37.0,74.0,16.0,29.0,7.0,10.0,7.0,22.0,29.0,27.0,11.0,7.0,4.0,18.0,15.0,82.0,30.0,69.0,8.0,22.0,14.0,18.0,16.0,25.0,41.0,21.0,18.0,5.0,9.0,14.0,-15.0,227.0,15.0,15.0,179.0,143.0,0.5,0.43478260869565216,0.5517241379310345,0.36363636363636365,0.7,0.7777777777777778,229.0,2022,1.0
WAS-ORL-03/30/2022,86.0,32.0,68.0,9.0,28.0,13.0,17.0,7.0,30.0,37.0,25.0,9.0,2.0,6.0,10.0,7.0,79.0,30.0,75.0,8.0,27.0,11.0,13.0,9.0,27.0,36.0,18.0,8.0,5.0,4.0,16.0,-7.0,237.0,7.0,7.0,165.0,143.0,0.47058823529411764,0.4,0.32142857142857145,0.2962962962962963,0.7647058823529411,0.8461538461538461,219.0,2022,0.0
POR-NOP-03/30/2022,82.0,28.0,65.0,12.0,34.0,14.0,17.0,12.0,21.0,33.0,20.0,17.0,5.0,4.0,19.0,-3.0,85.0,29.0,58.0,3.0,18.0,24.0,30.0,8.0,23.0,31.0,17.0,11.0,13.0,4.0,14.0,3.0,224.0,-3.0,3.0,167.0,123.0,0.4307692307692308,0.5,0.35294117647058826,0.16666666666666666,0.8235294117647058,0.8,225.5,2022,1.0
CLE-DAL-03/30/2022,89.0,35.0,66.0,10.0,21.0,9.0,14.0,7.0,21.0,28.0,20.0,10.0,3.0,2.0,12.0,-11.0,100.0,38.0,66.0,13.0,31.0,11.0,13.0,5.0,22.0,27.0,23.0,7.0,5.0,5.0,12.0,11.0,232.0,-11.0,11.0,189.0,132.0,0.5303030303030303,0.5757575757575758,0.47619047619047616,0.41935483870967744,0.6428571428571429,0.8461538461538461,215.0,2022,0.0
SAS-MEM-03/30/2022,86.0,32.0,63.0,12.0,29.0,10.0,12.0,4.0,22.0,26.0,20.0,13.0,6.0,1.0,9.0,-7.0,93.0,37.0,69.0,13.0,29.0,6.0,9.0,6.0,22.0,28.0,22.0,10.0,7.0,5.0,9.0,7.0,223.0,-7.0,7.0,179.0,132.0,0.5079365079365079,0.5362318840579711,0.41379310344827586,0.4482758620689655,0.8333333333333334,0.6666666666666666,234.0,2022,1.0
BOS-MIA-03/30/2022,83.0,29.0,63.0,10.0,29.0,15.0,20.0,7.0,25.0,32.0,23.0,13.0,9.0,1.0,14.0,4.0,79.0,30.0,61.0,11.0,26.0,8.0,12.0,3.0,25.0,28.0,21.0,15.0,7.0,3.0,18.0,-4.0,204.0,4.0,4.0,162.0,124.0,0.4603174603174603,0.4918032786885246,0.3448275862068966,0.4230769230769231,0.75,0.6666666666666666,213.0,2022,1.0
GSW-PHX-03/30/2022,75.0,29.0,65.0,12.0,28.0,5.0,8.0,7.0,30.0,37.0,21.0,17.0,6.0,3.0,17.0,-2.0,77.0,28.0,70.0,6.0,25.0,15.0,20.0,9.0,25.0,34.0,16.0,12.0,8.0,1.0,9.0,2.0,210.0,-2.0,2.0,152.0,135.0,0.4461538461538462,0.4,0.42857142857142855,0.24,0.625,0.75,222.0,2022,1.0
NYK-CHA-03/30/2022,83.0,29.0,64.0,13.0,33.0,12.0,17.0,10.0,26.0,36.0,18.0,10.0,3.0,5.0,13.0,-8.0,91.0,36.0,68.0,9.0,26.0,10.0,12.0,5.0,23.0,28.0,30.0,7.0,7.0,1.0,13.0,8.0,239.0,-8.0,8.0,174.0,132.0,0.453125,0.5294117647058824,0.3939393939393939,0.34615384615384615,0.7058823529411765,0.8333333333333334,223.5,2022,0.0
DAL-LAL-03/29/2022,113.0,40.0,70.0,17.0,36.0,16.0,19.0,10.0,25.0,35.0,22.0,4.0,4.0,1.0,10.0,29.0,84.0,30.0,65.0,9.0,29.0,15.0,18.0,10.0,23.0,33.0,17.0,8.0,4.0,2.0,17.0,-29.0,238.0,29.0,29.0,197.0,135.0,0.5714285714285714,0.46153846153846156,0.4722222222222222,0.3103448275862069,0.8421052631578947,0.8333333333333334,219.5,2022,0.0
LAC-UTA-03/29/2022,82.0,26.0,57.0,10.0,24.0,20.0,23.0,6.0,17.0,23.0,11.0,9.0,5.0,3.0,19.0,-12.0,94.0,34.0,61.0,12.0,28.0,14.0,26.0,8.0,22.0,30.0,22.0,8.0,5.0,4.0,17.0,12.0,236.0,-12.0,12.0,176.0,118.0,0.45614035087719296,0.5573770491803278,0.4166666666666667,0.42857142857142855,0.8695652173913043,0.5384615384615384,217.0,2022,0.0
WAS-CHI-03/29/2022,73.0,29.0,58.0,4.0,18.0,11.0,14.0,4.0,27.0,31.0,17.0,11.0,5.0,5.0,12.0,-2.0,75.0,30.0,65.0,4.0,15.0,11.0,13.0,3.0,22.0,25.0,17.0,6.0,7.0,0.0,11.0,2.0,201.0,-2.0,2.0,148.0,123.0,0.5,0.46153846153846156,0.2222222222222222,0.26666666666666666,0.7857142857142857,0.8461538461538461,223.5,2022,1.0
PHI-MIL-03/29/2022,89.0,32.0,63.0,11.0,29.0,14.0,17.0,2.0,28.0,30.0,22.0,8.0,6.0,3.0,14.0,8.0,81.0,31.0,70.0,10.0,31.0,9.0,12.0,9.0,27.0,36.0,20.0,10.0,5.0,2.0,15.0,-8.0,234.0,8.0,8.0,170.0,133.0,0.5079365079365079,0.44285714285714284,0.3793103448275862,0.3225806451612903,0.8235294117647058,0.75,232.0,2022,0.0
BKN-DET-03/29/2022,96.0,34.0,60.0,12.0,22.0,16.0,18.0,6.0,24.0,30.0,22.0,14.0,8.0,4.0,15.0,2.0,94.0,37.0,73.0,12.0,26.0,8.0,10.0,13.0,18.0,31.0,23.0,12.0,8.0,3.0,14.0,-2.0,253.0,2.0,2.0,190.0,133.0,0.5666666666666667,0.5068493150684932,0.5454545454545454,0.46153846153846156,0.8888888888888888,0.8,233.5,2022,0.0
IND-ATL-03/28/2022,90.0,34.0,67.0,14.0,29.0,8.0,10.0,5.0,16.0,21.0,25.0,12.0,6.0,5.0,13.0,-12.0,102.0,39.0,69.0,15.0,30.0,9.0,11.0,10.0,22.0,32.0,26.0,12.0,10.0,3.0,13.0,12.0,255.0,-12.0,12.0,192.0,136.0,0.5074626865671642,0.5652173913043478,0.4827586206896552,0.5,0.8,0.8181818181818182,236.5,2022,0.0
MIA-SAC-03/28/2022,93.0,36.0,69.0,16.0,31.0,5.0,5.0,8.0,31.0,39.0,25.0,10.0,5.0,0.0,14.0,25.0,68.0,25.0,58.0,9.0,24.0,9.0,13.0,4.0,21.0,25.0,16.0,10.0,3.0,2.0,8.0,-25.0,223.0,25.0,25.0,161.0,127.0,0.5217391304347826,0.43103448275862066,0.5161290322580645,0.375,1.0,0.6923076923076923,217.5,2022,0.0
HOU-SAS-03/28/2022,84.0,27.0,67.0,14.0,35.0,16.0,19.0,6.0,24.0,30.0,20.0,10.0,4.0,6.0,13.0,-12.0,96.0,40.0,80.0,6.0,24.0,10.0,13.0,12.0,31.0,43.0,23.0,9.0,9.0,4.0,14.0,12.0,243.0,-12.0,12.0,180.0,147.0,0.40298507462686567,0.5,0.4,0.25,0.8421052631578947,0.7692307692307693,233.0,2022,0.0
CLE-ORL-03/28/2022,81.0,29.0,61.0,10.0,32.0,13.0,15.0,5.0,26.0,31.0,21.0,14.0,6.0,3.0,8.0,1.0,80.0,34.0,67.0,7.0,24.0,5.0,10.0,6.0,24.0,30.0,24.0,11.0,6.0,0.0,17.0,-1.0,208.0,1.0,1.0,161.0,128.0,0.47540983606557374,0.5074626865671642,0.3125,0.2916666666666667,0.8666666666666667,0.5,216.5,2022,1.0
NYK-CHI-03/28/2022,81.0,30.0,70.0,8.0,26.0,13.0,20.0,11.0,26.0,37.0,14.0,6.0,4.0,3.0,15.0,6.0,75.0,24.0,60.0,5.0,21.0,22.0,24.0,6.0,28.0,34.0,13.0,12.0,6.0,1.0,15.0,-6.0,213.0,6.0,6.0,156.0,130.0,0.42857142857142855,0.4,0.3076923076923077,0.23809523809523808,0.65,0.9166666666666666,218.0,2022,1.0
MEM-GSW-03/28/2022,95.0,34.0,74.0,9.0,24.0,18.0,27.0,10.0,30.0,40.0,18.0,6.0,7.0,3.0,15.0,28.0,67.0,23.0,63.0,7.0,24.0,14.0,18.0,7.0,28.0,35.0,12.0,12.0,2.0,5.0,21.0,-28.0,218.0,28.0,28.0,162.0,137.0,0.4594594594594595,0.36507936507936506,0.375,0.2916666666666667,0.6666666666666666,0.7777777777777778,221.0,2022,1.0
CHA-DEN-03/28/2022,84.0,34.0,71.0,8.0,30.0,8.0,12.0,7.0,22.0,29.0,25.0,12.0,9.0,2.0,11.0,-9.0,93.0,36.0,69.0,11.0,26.0,10.0,13.0,12.0,27.0,39.0,27.0,13.0,5.0,3.0,14.0,9.0,222.0,-9.0,9.0,177.0,140.0,0.4788732394366197,0.5217391304347826,0.26666666666666666,0.4230769230769231,0.6666666666666666,0.7692307692307693,232.0,2022,1.0
DET-NYK-03/27/2022,79.0,30.0,62.0,6.0,20.0,13.0,15.0,6.0,22.0,28.0,19.0,8.0,6.0,4.0,16.0,-1.0,80.0,25.0,66.0,10.0,34.0,20.0,25.0,10.0,28.0,38.0,15.0,10.0,7.0,4.0,11.0,1.0,206.0,-1.0,1.0,159.0,128.0,0.4838709677419355,0.3787878787878788,0.3,0.29411764705882354,0.8666666666666667,0.8,218.5,2022,1.0
NOP-LAL-03/27/2022,90.0,35.0,72.0,8.0,22.0,12.0,14.0,9.0,18.0,27.0,21.0,7.0,8.0,1.0,10.0,-4.0,94.0,36.0,59.0,13.0,24.0,9.0,14.0,5.0,25.0,30.0,24.0,13.0,5.0,2.0,13.0,4.0,224.0,-4.0,4.0,184.0,131.0,0.4861111111111111,0.6101694915254238,0.36363636363636365,0.5416666666666666,0.8571428571428571,0.6428571428571429,233.5,2022,1.0
DAL-UTA-03/27/2022,90.0,30.0,55.0,13.0,23.0,17.0,22.0,7.0,27.0,34.0,14.0,9.0,2.0,1.0,9.0,11.0,79.0,32.0,68.0,11.0,26.0,4.0,8.0,6.0,20.0,26.0,19.0,4.0,5.0,0.0,19.0,-11.0,214.0,11.0,11.0,169.0,123.0,0.5454545454545454,0.47058823529411764,0.5652173913043478,0.4230769230769231,0.7727272727272727,0.5,217.0,2022,1.0
BKN-CHA-03/27/2022,89.0,35.0,74.0,6.0,28.0,13.0,22.0,11.0,29.0,40.0,27.0,9.0,5.0,9.0,16.0,-4.0,93.0,33.0,77.0,12.0,23.0,15.0,19.0,12.0,27.0,39.0,20.0,8.0,6.0,1.0,17.0,4.0,229.0,-4.0,4.0,182.0,151.0,0.47297297297297297,0.42857142857142855,0.21428571428571427,0.5217391304347826,0.5909090909090909,0.7894736842105263,238.0,2022,1.0
BOS-MIN-03/27/2022,106.0,40.0,70.0,12.0,30.0,14.0,15.0,9.0,29.0,38.0,19.0,11.0,7.0,5.0,15.0,26.0,80.0,32.0,65.0,9.0,24.0,7.0,10.0,3.0,18.0,21.0,19.0,11.0,7.0,3.0,17.0,-26.0,246.0,26.0,26.0,186.0,135.0,0.5714285714285714,0.49230769230769234,0.4,0.375,0.9333333333333333,0.7,230.0,2022,0.0
WAS-GSW-03/27/2022,92.0,35.0,67.0,14.0,24.0,8.0,9.0,5.0,26.0,31.0,26.0,7.0,3.0,4.0,16.0,11.0,81.0,25.0,60.0,7.0,25.0,24.0,28.0,8.0,24.0,32.0,15.0,8.0,4.0,2.0,14.0,-11.0,238.0,11.0,11.0,173.0,127.0,0.5223880597014925,0.4166666666666667,0.5833333333333334,0.28,0.8888888888888888,0.8571428571428571,217.0,2022,0.0
PHX-PHI-03/27/2022,91.0,36.0,66.0,10.0,19.0,9.0,13.0,5.0,24.0,29.0,19.0,9.0,3.0,3.0,18.0,5.0,86.0,31.0,67.0,8.0,26.0,16.0,22.0,9.0,22.0,31.0,17.0,8.0,3.0,2.0,15.0,-5.0,218.0,5.0,5.0,177.0,133.0,0.5454545454545454,0.4626865671641791,0.5263157894736842,0.3076923076923077,0.6923076923076923,0.7272727272727273,226.5,2022,1.0
TOR-IND-03/26/2022,96.0,39.0,65.0,10.0,21.0,8.0,12.0,5.0,26.0,31.0,25.0,3.0,8.0,1.0,12.0,26.0,70.0,27.0,63.0,9.0,32.0,7.0,12.0,8.0,22.0,30.0,19.0,11.0,2.0,3.0,10.0,-26.0,222.0,26.0,26.0,166.0,128.0,0.6,0.42857142857142855,0.47619047619047616,0.28125,0.6666666666666666,0.5833333333333334,223.0,2022,1.0
CLE-CHI-03/26/2022,63.0,23.0,63.0,4.0,25.0,13.0,18.0,13.0,26.0,39.0,12.0,11.0,5.0,3.0,18.0,-12.0,75.0,27.0,61.0,5.0,19.0,16.0,17.0,6.0,25.0,31.0,19.0,9.0,5.0,1.0,14.0,12.0,192.0,-12.0,12.0,138.0,124.0,0.36507936507936506,0.4426229508196721,0.16,0.2631578947368421,0.7222222222222222,0.9411764705882353,223.0,2022,1.0
NOP-SAS-03/26/2022,84.0,32.0,68.0,9.0,27.0,11.0,16.0,9.0,21.0,30.0,18.0,6.0,2.0,8.0,15.0,0.0,84.0,30.0,68.0,5.0,17.0,19.0,22.0,12.0,25.0,37.0,14.0,8.0,4.0,3.0,13.0,0.0,210.0,0.0,0.0,168.0,136.0,0.47058823529411764,0.4411764705882353,0.3333333333333333,0.29411764705882354,0.6875,0.8636363636363636,230.5,2022,1.0
DEN-OKC-03/26/2022,87.0,33.0,68.0,7.0,25.0,14.0,15.0,9.0,31.0,40.0,26.0,13.0,8.0,4.0,14.0,11.0,76.0,28.0,65.0,10.0,27.0,10.0,11.0,3.0,24.0,27.0,20.0,13.0,6.0,5.0,14.0,-11.0,220.0,11.0,11.0,163.0,133.0,0.4852941176470588,0.4307692307692308,0.28,0.37037037037037035,0.9333333333333333,0.9090909090909091,229.0,2022,1.0
MEM-MIL-03/26/2022,98.0,36.0,77.0,12.0,28.0,14.0,18.0,12.0,31.0,43.0,21.0,5.0,6.0,8.0,13.0,19.0,79.0,30.0,76.0,6.0,25.0,13.0,17.0,12.0,25.0,37.0,15.0,9.0,3.0,6.0,17.0,-19.0,229.0,19.0,19.0,177.0,153.0,0.4675324675324675,0.39473684210526316,0.42857142857142855,0.24,0.7777777777777778,0.7647058823529411,233.5,2022,1.0
POR-HOU-03/26/2022,78.0,30.0,67.0,9.0,27.0,9.0,11.0,13.0,25.0,38.0,17.0,18.0,10.0,3.0,14.0,-7.0,85.0,33.0,64.0,11.0,29.0,8.0,11.0,6.0,22.0,28.0,24.0,16.0,8.0,4.0,11.0,7.0,213.0,-7.0,7.0,163.0,131.0,0.44776119402985076,0.515625,0.3333333333333333,0.3793103448275862,0.8181818181818182,0.7272727272727273,232.5,2022,1.0
MIA-BKN-03/26/2022,68.0,23.0,57.0,6.0,28.0,16.0,23.0,6.0,23.0,29.0,12.0,19.0,7.0,4.0,20.0,-28.0,96.0,34.0,64.0,7.0,19.0,21.0,26.0,9.0,21.0,30.0,21.0,10.0,12.0,3.0,16.0,28.0,205.0,-28.0,28.0,164.0,121.0,0.40350877192982454,0.53125,0.21428571428571427,0.3684210526315789,0.6956521739130435,0.8076923076923077,231.5,2022,1.0
